"EC_number","Cofactor","Organism","LigandID","Commentary","Literature"
"1.1.1.40","NADP+","Oryza sativa",10,"","670777, 689557"
"1.1.1.40","NADP+","Triticum aestivum",10,"",697065
"1.1.1.40","NADP+","Homo sapiens",10,"preferred cofactor",697879
"1.1.1.40","NADP+","Arabidopsis thaliana",10,"",697911
"1.1.1.40","NADP+","Cenchrus ciliaris",10,"",699256
"1.1.1.40","NADP+","Cenchrus clandestinus",10,"",699256
"1.1.1.40","NADP+","Chrysopogon benthamianus",10,"",699256
"1.1.1.40","NADP+","Paspalum dilatatum",10,"",699256
"1.1.1.40","NADP+","Sorghum bicolor",10,"",699256
"1.1.1.40","NADP+","Themeda triandra",10,"",699256
"1.1.1.40","NADP+","Capsicum annuum",10,"",700642
"1.1.1.40","NADP+","Zea mays",10,"",700772
"1.1.1.40","NADP+","Homo sapiens",10,"","698912, 698969, 710813"
"1.1.1.40","NADP+","Trypanosoma brucei",10,"; specific for",712042
"1.1.1.40","NADP+","Trypanosoma cruzi",10,"; specific for",712042
"1.1.1.40","NADP+","Rattus norvegicus",10,"","687568, 687652, 712942"
"1.1.1.40","NADP+","Mnium undulatum",10,"",713212
"1.1.1.40","NADP+","Pilosella officinarum",10,"",713212
"1.1.1.40","NADP+","Polytrichum commune",10,"",713212
"1.1.1.40","NADP+","Polytrichum piliferum",10,"",713212
"1.1.1.40","NADP+","Sinorhizobium meliloti",10,"the enzyme is strictly NADP+-dependent",721353
"1.1.1.40","NADP+","Streptomyces coelicolor",10,"dependent on",721357
"1.1.1.40","NADP+","Mucor circinelloides",10,"dependent on",721393
"1.1.1.40","NADP+","Triticum aestivum",10,"","697065, 721778"
"1.1.1.40","NADP+","Clupea harengus",10,"dependent on",722082
"1.1.1.40","NADP+","Escherichia coli",10,"dependent on",722940
"1.1.1.40","NADP+","Populus trichocarpa",10,"",723150
"1.1.1.40","NADP+","Arabidopsis thaliana",10,"","670594, 689565, 723277"
"1.1.1.40","NADP+","Zea mays",10,"","655710, 656619, 687132, 687668, 689596, 699256, 723390"
"1.1.1.40","NADP+","Arabidopsis thaliana",10,"dependent on",723442
"1.1.1.40","NADP+","Flaveria bidentis",10,"",723474
"1.1.1.40","NADP+","Homo sapiens",10,"Lys362 is the key residue contributing to binding the 2'-phosphate of NADP+",723540
"1.1.1.B40","NADP+","Canis lupus familiaris",10,"",669907
"1.1.1.B40","NADP+","Cavia porcellus",10,"",669907
"1.1.1.B40","NADP+","Homo sapiens",10,"",669907
"1.1.1.B40","NADP+","Mesocricetus auratus",10,"",669907
"1.1.1.B40","NADP+","Mus musculus",10,"",669907
"1.1.1.B40","NADP+","Rattus norvegicus",10,"",669907
"1.1.1.40","NADPH","Pigeon",5,"cofactor",286722
"1.1.1.40","NADPH","Sus scrofa",5,"cofactor",286725
"1.1.1.40","NADPH","Zea mays",5,"cofactor",286728
"1.1.1.40","NADPH","Corynebacterium glutamicum",5,"cofactor",286739
"1.1.1.40","NADPH","Homo sapiens",5,"cofactor","286735, 286738, 286741"
"1.1.1.40","NADPH","Ricinus communis",5,"cofactor",286742
"1.1.1.40","NADPH","Ricinus communis",5,"",654369
"1.1.1.40","NADPH","Sinorhizobium meliloti",5,"",669132
"1.1.1.40","NADPH","Columba sp.",5,"","685000, 685622"
"1.1.1.40","NADPH","Oryza sativa",5,"",685731
"1.1.1.40","NADPH","Nicotiana benthamiana",5,"",686932
"1.1.1.40","NADPH","Triticum aestivum",5,"",687132
"1.1.1.40","NADPH","Escherichia coli",5,"specific for",687342
"1.1.1.40","NADPH","Rattus norvegicus",5,"","687568, 687652"
"1.1.1.40","NADPH","Escherichia coli",5,"","687388, 688314"
"1.1.1.40","NADPH","Arabidopsis thaliana",5,"",688456
"1.1.1.40","NADPH","Mortierella alpina",5,"",688860
"1.1.1.40","NADPH","Mucor circinelloides",5,"",688860
"1.1.1.40","NADPH","Mortierella alpina",5,"",689116
"1.1.1.40","NADPH","Hydrilla verticillata",5,"",689392
"1.1.1.40","NADPH","Nicotiana tabacum",5,"",689506
"1.1.1.40","NADPH","Oryza sativa",5,"",689557
"1.1.1.40","NADPH","Arabidopsis thaliana",5,"",689565
"1.1.1.40","NADPH","Zea mays",5,"","687132, 687668, 689596"
"1.1.1.40","NADPH","Homo sapiens",5,"",710813
"1.1.1.40","NADPH","Trypanosoma brucei",5,"; specific for",712042
"1.1.1.40","NADPH","Trypanosoma cruzi",5,"; specific for",712042
"1.1.1.40","NADPH","Mnium undulatum",5,"",713212
"1.1.1.40","NADPH","Pilosella officinarum",5,"",713212
"1.1.1.40","NADPH","Polytrichum commune",5,"",713212
"1.1.1.40","NADPH","Polytrichum piliferum",5,"",713212
"1.1.1.40","NADPH","Streptomyces coelicolor",5,"",721357
"1.1.1.40","NADPH","Arabidopsis thaliana",5,"dependent on",723442
"1.1.1.B40","NADPH","Cavia porcellus",5,"",285954
"1.1.1.B40","NADPH","Canis lupus familiaris",5,"",669907
"1.1.1.B40","NADPH","Cavia porcellus",5,"",669907
"1.1.1.B40","NADPH","Homo sapiens",5,"",669907
"1.1.1.B40","NADPH","Mesocricetus auratus",5,"",669907
"1.1.1.B40","NADPH","Mus musculus",5,"",669907
"1.1.1.B40","NADPH","Rattus norvegicus",5,"",669907
"1.1.1.41","more","Streptococcus mutans",2,"the enzyme is also active with NADP+ and NADPH, cf. EC 1.1.1.42",723607
"1.1.1.41","NAD+","Aspergillus niger",7,"",286749
"1.1.1.41","NAD+","Cavia porcellus",7,"",286749
"1.1.1.41","NAD+","Columba livia",7,"",286749
"1.1.1.41","NAD+","Cupriavidus necator",7,"",286750
"1.1.1.41","NAD+","Lepas anatifera",7,"",286753
"1.1.1.41","NAD+","Locusta sp.",7,"",286753
"1.1.1.41","NAD+","Oryctes rhinoceros",7,"",286753
"1.1.1.41","NAD+","Ovis aries",7,"",286753
"1.1.1.41","NAD+","Periplaneta americana",7,"",286753
"1.1.1.41","NAD+","Sarcophaga barbata",7,"",286753
"1.1.1.41","NAD+","waterbug",7,"",286753
"1.1.1.41","NAD+","Candida tropicalis",7,"",286754
"1.1.1.41","NAD+","Pseudomonas sp.",7,"",286756
"1.1.1.41","NAD+","Solanum tuberosum",7,"",286761
"1.1.1.41","NAD+","Phormia regina",7,"",286763
"1.1.1.41","NAD+","Rhodosporidium toruloides",7,"",286766
"1.1.1.41","NAD+","Rattus norvegicus",7,"","286749, 286767"
"1.1.1.41","NAD+","Bos taurus",7,"","286749, 286752, 286757, 286758, 286760, 286762, 286764, 286765, 286768"
"1.1.1.41","NAD+","Chlamydomonas reinhardtii",7,"",286773
"1.1.1.41","NAD+","Pisum sativum",7,"","286749, 286774"
"1.1.1.41","NAD+","Sus scrofa",7,"","286751, 286755, 286759, 286775"
"1.1.1.41","NAD+","Phycomyces blakesleeanus",7,"",286776
"1.1.1.41","NAD+","Saccharomyces cerevisiae",7,"dependent on",654652
"1.1.1.41","NAD+","Yarrowia lipolytica",7,"",654783
"1.1.1.41","NAD+","Pisum sativum",7,"specific for","654843, 654914"
"1.1.1.41","NAD+","Zea mays",7,"specific for",654914
"1.1.1.41","NAD+","Acidithiobacillus thiooxidans",7,"highly preferred cofactor, 78fold higher activity than with NADP+",655607
"1.1.1.41","NAD+","Saccharomyces cerevisiae",7,"specific for",656052
"1.1.1.41","NAD+","Saccharomyces cerevisiae",7,"specific for, binding site at subunit IDH2",656118
"1.1.1.41","NAD+","Homo sapiens",7,"specific for",656189
"1.1.1.41","NAD+","Arabidopsis thaliana",7,"dependent on",657111
"1.1.1.41","NAD+","Pyrococcus horikoshii",7,"1 mM",660907
"1.1.1.41","NAD+","Pseudomonas aeruginosa",7,"",663920
"1.1.1.41","NAD+","Oryza sativa",7,"",670544
"1.1.1.41","NAD+","Arabidopsis thaliana",7,"",670547
"1.1.1.41","NAD+","Escherichia coli",7,"","286777, 670847"
"1.1.1.41","NAD+","Saccharomyces cerevisiae",7,"specific for NAD+",684713
"1.1.1.41","NAD+","Mycobacterium tuberculosis",7,"",695342
"1.1.1.41","NAD+","Homo sapiens",7,"","286749, 286769, 669477, 700359, 712440"
"1.1.1.41","NAD+","Solanum lycopersicum",7,"",713076
"1.1.1.41","NAD+","Zea mays",7,"",713380
"1.1.1.41","NAD+","Rhodosporidium toruloides",7,"dependent on",721381
"1.1.1.41","NAD+","Saccharomyces cerevisiae",7,"","286749, 286770, 286771, 286772, 667647, 669465, 696358, 721433"
"1.1.1.41","NAD+","Pyrococcus furiosus",7,"wild-type enzyme is specific for NAD+, low activity with NADP+ as cofactor, mutant D328K shows dual coenzyme specificity, cofactor preference of mutant D328K/I329Y is shifted from NAD+ to NADP+",721450
"1.1.1.41","NAD+","Saccharomyces cerevisiae",7,"dependent on, one NAD+ site per enzyme tetramer, two functional NAD+ binding sites in the wild-type enzyme; two NAD+ binding sites located on subunit IDH2",721650
"1.1.1.41","NAD+","Zymomonas mobilis",7,"ZmIDH displays a 165fold (kcat/Km) preference for NAD+ over NADP+ with Mg2+, and 142fold with Mn2+",722295
"1.1.1.41","NAD+","Streptococcus mutans",7,"",723607
"1.1.1.41","NADH","Homo sapiens",8,"",669477
"1.1.1.41","NADH","Streptococcus mutans",8,"",723607
"1.1.1.41","NADP+","Escherichia coli",10,"",286777
"1.1.1.41","NADP+","Acidithiobacillus thiooxidans",10,"78fold lower activity than with NAD+",655607
"1.1.1.41","NADP+","Azotobacter vinelandii",10,"",670158
"1.1.1.41","NADP+","Colwellia maris",10,"",670158
"1.1.1.41","NADP+","Pyrococcus furiosus",10,"wild-type enzyme is specific for NAD+, low activity with NADP+ as cofactor, mutant D328K shows dual coenzyme specificity, cofactor preference of mutant D328K/I329Y is shifted from NAD+ to NADP+",721450
"1.1.1.41","NADP+","Zymomonas mobilis",10,"ZmIDH displays a 165fold (kcat/Km) preference for NAD+ over NADP+ with Mg2+, and 142fold with Mn2+",722295
"1.1.1.42","more","Pisum sativum",2,"no activity with NAD+ and NADH",654843
"1.1.1.42","more","Chlorobium limicola",2,"no activity with NADH",655430
"1.1.1.42","more","Mycobacterium tuberculosis",2,"NAD+ may not replace NADP+",668080
"1.1.1.42","more","Trypanosoma cruzi",2,"the enzyme is completely inactive with NAD+",723129
"1.1.1.42","more","Streptomyces diastaticus",2,"SdIDH displays a 19000-32000fold (kcat/Km) preference for NADP+ over NAD+ with Mn2+ and Mg2+, respectively",723151
"1.1.1.42","NAD+","Rhodomicrobium vannielii",7,"",286802
"1.1.1.42","NAD+","Archaeoglobus fulgidus",7,"",286808
"1.1.1.42","NAD+","Streptomyces diastaticus",7,"poor cofactor",723151
"1.1.1.42","NADP+","Aspergillus niger",10,"natural coenzyme",286749
"1.1.1.42","NADP+","Citrobacter freundii",10,"natural coenzyme",286749
"1.1.1.42","NADP+","Mycobacterium tuberculosis",10,"natural coenzyme",286749
"1.1.1.42","NADP+","Saccharomyces cerevisiae",10,"natural coenzyme",286749
"1.1.1.42","NADP+","Sus scrofa",10,"natural coenzyme",286749
"1.1.1.42","NADP+","Trypanosoma cruzi",10,"natural coenzyme",286749
"1.1.1.42","NADP+","Thermus thermophilus",10,"",286780
"1.1.1.42","NADP+","Acinetobacter calcoaceticus",10,"",286781
"1.1.1.42","NADP+","Bos taurus",10,"",286788
"1.1.1.42","NADP+","Halobacterium salinarum",10,"",286791
"1.1.1.42","NADP+","Vibrio sp.",10,"","286787, 286791"
"1.1.1.42","NADP+","Aspergillus niger",10,"",286793
"1.1.1.42","NADP+","Blastocladiella emersonii",10,"",286793
"1.1.1.42","NADP+","Phycomyces blakesleeanus",10,"",286793
"1.1.1.42","NADP+","Brevibacterium flavum",10,"",286795
"1.1.1.42","NADP+","Crithidia fasciculata",10,"",286795
"1.1.1.42","NADP+","Mycobacterium phlei",10,"",286795
"1.1.1.42","NADP+","Starkeya novella",10,"",286795
"1.1.1.42","NADP+","Bacillus sp.",10,"",286796
"1.1.1.42","NADP+","Phormidium laminosum",10,"",286799
"1.1.1.42","NADP+","Rhodomicrobium vannielii",10,"",286802
"1.1.1.42","NADP+","Synechocystis sp.",10,"",286803
"1.1.1.42","NADP+","Pinus spp.",10,"",286805
"1.1.1.42","NADP+","Chlamydomonas reinhardtii",10,"",286806
"1.1.1.42","NADP+","Desulfobacter vibrioformis",10,"",286807
"1.1.1.42","NADP+","Archaeoglobus fulgidus",10,"",286808
"1.1.1.42","NADP+","Thermoleophilum minutum",10,"",286809
"1.1.1.42","NADP+","Nicotiana tabacum",10,"","286800, 286810"
"1.1.1.42","NADP+","Vibrio parahaemolyticus",10,"",286811
"1.1.1.42","NADP+","Corynebacterium glutamicum",10,"",286813
"1.1.1.42","NADP+","Sus scrofa",10,"Arg314 and the aromatic ring of Tyr316 are important for affinity to the cofactor and catalysis, interaction with 2'-phosphate group of NADP+",654341
"1.1.1.42","NADP+","Sus scrofa",10,"binding of 1 mol NADP+ per enzyme subunit, His309 is highly important for cofactor binding, HIs315 is involved, while His319 is not",654649
"1.1.1.42","NADP+","Yarrowia lipolytica",10,"dependent on",654783
"1.1.1.42","NADP+","Pisum sativum",10,"absolutely specific for, forward reaction",654843
"1.1.1.42","NADP+","Pisum sativum",10,"specific for",654914
"1.1.1.42","NADP+","Zea mays",10,"specific for",654914
"1.1.1.42","NADP+","Fomitopsis palustris",10,"",655035
"1.1.1.42","NADP+","Saccharopolyspora erythraea",10,"preferred cofactor",655094
"1.1.1.42","NADP+","Astyanax scabripinnis",10,"",655142
"1.1.1.42","NADP+","Plasmodium falciparum",10,"specific for, no activity with NAD+",655456
"1.1.1.42","NADP+","Haloferax volcanii",10,"",655604
"1.1.1.42","NADP+","Sus scrofa",10,"dependent on",656093
"1.1.1.42","NADP+","Homo sapiens",10,"binding site structure, interaction with the 2'-phosphate group of the ribose moiety",656233
"1.1.1.42","NADP+","Saccharomyces cerevisiae",10,"","654367, 656233"
"1.1.1.42","NADP+","Mus musculus",10,"essential",656247
"1.1.1.42","NADP+","Rattus norvegicus",10,"",656588
"1.1.1.42","NADP+","Spirodela polyrhiza",10,"",656616
"1.1.1.42","NADP+","Chlorobium limicola",10,"","655430, 656740"
"1.1.1.42","NADP+","Rhodopseudomonas palustris",10,"",656740
"1.1.1.42","NADP+","Pisum sativum",10,"","286794, 663113"
"1.1.1.42","NADP+","Mycobacterium tuberculosis",10,"required by both isoforms ICD-1 and ICD-2",668080
"1.1.1.42","NADP+","Mus musculus",10,"","695502, 696487"
"1.1.1.42","NADP+","Streptomyces lividans",10,"the recombinant IDH displays a 62000fold (kcat/Km) preference for NADP+ over NAD+ with Mn2+, and a 85000fold greater specificity for NADP+ than NAD+ with Mg2+",696488
"1.1.1.42","NADP+","Thermus thermophilus",10,"",696823
"1.1.1.42","NADP+","Escherichia coli",10,"","696416, 698056"
"1.1.1.42","NADP+","Rattus norvegicus",10,"","286812, 656431, 698056"
"1.1.1.42","NADP+","Mycobacterium tuberculosis",10,"",699040
"1.1.1.42","NADP+","Aspergillus nidulans",10,"specific for",711006
"1.1.1.42","NADP+","Saccharomyces cerevisiae",10,"specific for",711006
"1.1.1.42","NADP+","Nicotiana tabacum",10,"",711119
"1.1.1.42","NADP+","Homo sapiens",10,"dependent on",711158
"1.1.1.42","NADP+","Homo sapiens",10,"","711092, 711107, 712614"
"1.1.1.42","NADP+","Arabidopsis thaliana",10,"",713246
"1.1.1.42","NADP+","Homo sapiens",10,"","655663, 698058, 698059, 700359, 711330, 712180, 713100, 713113, 713508"
"1.1.1.42","NADP+","Sus scrofa",10,"","286797, 656180, 657309, 713508"
"1.1.1.42","NADP+","Corynebacterium glutamicum",10,"NADP+-binding site in the interdomain interface, the enzyme shows high specificity for NADP+ mediated by interactions with the negatively charged 2'-phosphate group, which is surrounded by the side chains of two arginines, one histidine and, via a water, one lysine residue, forming ion pairs and hydrogen bonds",721162
"1.1.1.42","NADP+","Staphylococcus aureus",10,"dependent on",721312
"1.1.1.42","NADP+","Mycobacterium tuberculosis",10,"",721687
"1.1.1.42","NADP+","Arabidopsis thaliana",10,"",721779
"1.1.1.42","NADP+","Thermoplasma acidophilum",10,"no activity when NAD+ up to 2 mM",722204
"1.1.1.42","NADP+","Capsicum annuum",10,"",722338
"1.1.1.42","NADP+","Gryllus firmus",10,"",722896
"1.1.1.42","NADP+","Trypanosoma cruzi",10,"",723129
"1.1.1.42","NADP+","Streptomyces diastaticus",10,"dependent on",723151
"1.1.1.42","NADP+","Microcystis aeruginosa",10,"purified recombinant MaIDH is completely specific with NADP+, and no NAD+-dependent activity is detectable",723152
"1.1.1.42","NADP+","Aeropyrum pernix",10,"",728770
"1.1.1.42","NADPH","Aspergillus niger",5,"",286749
"1.1.1.42","NADPH","Citrobacter freundii",5,"",286749
"1.1.1.42","NADPH","Mycobacterium tuberculosis",5,"",286749
"1.1.1.42","NADPH","Trypanosoma cruzi",5,"",286749
"1.1.1.42","NADPH","Bos taurus",5,"","286783, 286785"
"1.1.1.42","NADPH","Pisum sativum",5,"absolutely specific for, reverse reaction",654843
"1.1.1.42","NADPH","Sus scrofa",5,"","286749, 656180"
"1.1.1.42","NADPH","Saccharomyces cerevisiae",5,"","286749, 654367, 656233"
"1.1.1.42","NADPH","Chlorobium limicola",5,"","655430, 656740"
"1.1.1.42","NADPH","Rhodopseudomonas palustris",5,"",656740
"1.1.1.42","NADPH","Homo sapiens",5,"",712614
"1.1.1.42","NADPH","Homo sapiens",5,"",713113
"1.1.1.43","NAD+","Burkholderia cepacia",7,"","286815, 286817, 286819"
"1.1.1.43","NAD+","Pseudomonas sp.",7,"dual specificity for both NAD+ and NADP+",286819
"1.1.1.43","NAD+","Homo sapiens",7,"",656434
"1.1.1.43","NADP+","Candida tropicalis",10,"NAD+ does not substitute NADP+",286818
"1.1.1.43","NADP+","Burkholderia cepacia",10,"","286815, 286819"
"1.1.1.43","NADP+","Pseudomonas sp.",10,"dual specificity for both NAD+ and NADP+",286819
"1.1.1.43","NADP+","Rattus norvegicus",10,"",286821
"1.1.1.43","NADP+","Homo sapiens",10,"",656434
"1.1.1.43","NADPH","Oncorhynchus mykiss",5,"",710781
"1.1.1.43","NADPH","Homo sapiens",5,"",712601
"1.1.1.44","3-acetylpyridine adenine dinucleotide phosphate","Cyberlindnera jadinii",6727,"APADP",286894
"1.1.1.44","3-acetylpyridine-NADP+","Neurospora crassa",104779,"",286831
"1.1.1.44","deamino-NADP+","Neurospora crassa",8365,"",286831
"1.1.1.44","NAD+","Rattus norvegicus",7,"reacts also with NADP+",286826
"1.1.1.44","NAD+","Cyberlindnera jadinii",7,"",286836
"1.1.1.44","NAD+","Geobacillus stearothermophilus",7,"some activity with NAD+",286836
"1.1.1.44","NAD+","Rattus norvegicus",7,"",286836
"1.1.1.44","NAD+","Enterococcus faecalis",7,"NAD+ specific",286885
"1.1.1.44","NAD+","Methylobacillus flagellatus",7,"",286888
"1.1.1.44","NAD+","Cyberlindnera jadinii",7,"uses NAD+ very poorly as a substrate",286894
"1.1.1.44","NAD+","Thermotoga maritima",7,"the enzyme prefers NADP+ to NAD+ as an electron acceptor",700013
"1.1.1.44","NADP+","Dictyostelium discoideum",10,"no reaction with NAD+",286825
"1.1.1.44","NADP+","Rattus norvegicus",10,"reacts also with NAD+",286826
"1.1.1.44","NADP+","Ovis aries",10,"does not utilize NAD+",286840
"1.1.1.44","NADP+","Neurospora crassa",10,"NAD+ is completely ineffective as hydrogen acceptor",286843
"1.1.1.44","NADP+","Enterococcus faecalis",10,"specific for NADP+, no activity observed when NAD+ is substituted for NADP+",286845
"1.1.1.44","NADP+","Geobacillus stearothermophilus",10,"strictly specific for NADP+, no activity observed with NAD+",286851
"1.1.1.44","NADP+","Corylus avellana",10,"specific for NADP+, unable to utilize NAD+",286859
"1.1.1.44","NADP+","Cyberlindnera jadinii",10,"NAD+ being totally inactive",286869
"1.1.1.44","NADP+","Escherichia coli",10,"","286851, 286882"
"1.1.1.44","NADP+","Phormidium sp.",10,"no activity observed when NAD+ is substituted for NADP+",286882
"1.1.1.44","NADP+","Brevibacterium flavum",10,"specific to NADP+",286885
"1.1.1.44","NADP+","Enterococcus faecalis",10,"","286851, 286882, 286885"
"1.1.1.44","NADP+","Methylobacillus flagellatus",10,"",286888
"1.1.1.44","NADP+","Arthrobacter globiformis",10,"absolutely specific with respect to NADP+, no reaction can be detected in the presence of NAD+",286889
"1.1.1.44","NADP+","Cyberlindnera jadinii",10,"uses NAD+ very poorly as a substrate",286894
"1.1.1.44","NADP+","Cyberlindnera jadinii",10,"","286836, 286851, 286882, 286901"
"1.1.1.44","NADP+","Neurospora crassa",10,"","286836, 286851, 286859, 286882, 286901"
"1.1.1.44","NADP+","Schizosaccharomyces pombe",10,"requires NADP+ obligatorily for activity",286901
"1.1.1.44","NADP+","Bacillus subtilis",10,"dependent on",655880
"1.1.1.44","NADP+","Homo sapiens",10,"",656386
"1.1.1.44","NADP+","Leishmania donovani",10,"",656470
"1.1.1.44","NADP+","Plasmodium falciparum",10,"",656470
"1.1.1.44","NADP+","Trypanosoma brucei",10,"","654952, 656470"
"1.1.1.44","NADP+","Trypanosoma cruzi",10,"",656470
"1.1.1.44","NADP+","Trypanosoma cruzi",10,"",656751
"1.1.1.44","NADP+","Oryza sativa",10,"",656766
"1.1.1.44","NADP+","Pisum sativum",10,"",660941
"1.1.1.44","NADP+","Bactrocera oleae",10,"",667432
