,EC_number,Compound,Organism_inh,UniqueOrganisms_Ki,Organism_act,UniqueOrganisms_Act
3257,3.1.4.39,1-Palmitoylglycerol 3-phosphate,2.0,Bos taurus,0.0,0
3258,3.1.4.39,Sphingosine 1-phosphate,2.0,Bos taurus,0.0,0
3259,3.1.4.40,EDTA,1.0,Rattus norvegicus,0.0,0
3260,3.1.4.46,4-Nitrophenyl phosphate,1.0,Enterobacter aerogenes,0.0,0
3261,3.1.4.53,Diazepam,2.0,Mus musculus,0.0,0
3262,3.1.6.1,4-Nitrophenyl phosphate,1.0,Pseudomonas aeruginosa,0.0,0
3263,3.1.6.11,Sodium chloride,1.0,Bos taurus,0.0,0
3264,3.1.6.17,(S)-2-O-Sulfolactate,1.0,Pseudomonas syringae,0.0,0
3265,3.1.6.2,Estrone,1.0,Homo sapiens,1.0,Homo sapiens
3266,3.1.7.6,Geranyl diphosphate,1.0,Oryza sativa,0.0,0
3267,3.1.7.6,Geranylgeranyl diphosphate,1.0,Oryza sativa,0.0,0
3268,3.1.7.6,Isopentenyl diphosphate,1.0,Rattus norvegicus,1.0,Datura stramonium
3269,3.1.7.6,"trans,trans-Farnesyl diphosphate",1.0,Cricetulus griseus,0.0,0
3270,3.1.8.1,1-Palmitoylglycerol 3-phosphate,1.0,Homo sapiens,1.0,Homo sapiens
3271,3.1.8.1,Cefazolin,1.0,Homo sapiens,0.0,0
3272,3.1.8.1,Esculetin,1.0,Homo sapiens,0.0,0
3273,3.1.8.1,Fensulfothion,1.0,Sulfolobus solfataricus,0.0,0
3274,3.1.8.1,Indomethacin,1.0,Homo sapiens,0.0,0
3275,3.1.8.1,Isoflurophate,1.0,Homo sapiens,0.0,0
3276,3.1.8.1,Ketamine,1.0,Homo sapiens,0.0,0
3277,3.1.8.1,Ketoprofen,1.0,Homo sapiens,0.0,0
3278,3.1.8.1,Lincomycin,1.0,Homo sapiens,0.0,0
3279,3.1.8.1,Nickel chloride,1.0,Brevundimonas diminuta,0.0,0
3280,3.1.8.1,Phenyl acetate,3.0,Homo sapiens,0.0,0
3281,3.1.8.1,Propofol,1.0,Homo sapiens,0.0,0
3282,3.11.1.2,3-Phosphonopyruvate,1.0,Pseudomonas fluorescens,0.0,0
3283,3.11.1.2,Phosphonoformate,2.0,Pseudomonas fluorescens,0.0,0
3284,3.11.1.3,3-Sulfopyruvate,1.0,Variovorax sp.,0.0,0
3285,3.11.1.3,Calcium cation,1.0,Variovorax sp.,0.0,0
3286,3.11.1.3,Oxalate,1.0,Variovorax sp.,0.0,0
3287,3.11.1.3,Phosphoenolpyruvate,1.0,Variovorax sp.,0.0,0
3288,3.13.1.3,"2,2'-Dihydroxybiphenyl",1.0,Rhodococcus erythropolis,0.0,0
3289,3.13.1.3,2-Hydroxybiphenyl,1.0,Rhodococcus erythropolis,0.0,0
3290,3.13.1.3,"Biphenyl-2,3-diol",1.0,Rhodococcus erythropolis,0.0,0
3291,3.2.1.1,Caffeate,2.0,Sus scrofa,0.0,0
3292,3.2.1.1,Chlorogenate,2.0,Sus scrofa,0.0,0
3293,3.2.1.1,Mercury(2+),1.0,Vigna radiata,0.0,0
3294,3.2.1.1,Myricetin,1.0,Homo sapiens,0.0,0
3295,3.2.1.1,Pentagalloylglucose,1.0,Homo sapiens,0.0,0
3296,3.2.1.10,Miglitol,1.0,Homo sapiens,0.0,0
3297,3.2.1.101,N-Ethylmaleimide,1.0,Bacillus circulans,1.0,Bacillus circulans
3298,3.2.1.101,p-Chloromercuribenzoate,1.0,Bacillus circulans,0.0,0
3299,3.2.1.106,Deoxymannojirimycin,1.0,Bos taurus,0.0,0
3300,3.2.1.106,Deoxynojirimycin,1.0,Sus scrofa,0.0,0
3301,3.2.1.113,Swainsonine,1.0,Trypanosoma cruzi,0.0,0
3302,3.2.1.114,Deoxymannojirimycin,3.0,"Drosophila melanogaster,Homo sapiens",0.0,0
3303,3.2.1.114,Swainsonine,6.0,"Canavalia ensiformis,Drosophila melanogaster,Streptococcus pyogenes",0.0,0
3304,3.2.1.116,Betadex,1.0,Natronococcus sp.,0.0,0
3305,3.2.1.118,Castanospermine,2.0,Prunus serotina,0.0,0
3306,3.2.1.122,"6-Phospho-beta-D-glucosyl-(1,4)-D-glucose",1.0,Bacillus subtilis,0.0,0
3307,3.2.1.126,D-Glucose,1.0,Agrobacterium tumefaciens,0.0,0
3308,3.2.1.126,D-Glucuronolactone,1.0,Agrobacterium tumefaciens,0.0,0
3309,3.2.1.126,Deoxynojirimycin,1.0,Agrobacterium tumefaciens,0.0,0
3310,3.2.1.133,alpha-Maltose,1.0,Pyrococcus sp.,0.0,0
3311,3.2.1.139,D-Glucose,1.0,Cellvibrio japonicus,0.0,0
3312,3.2.1.139,D-Glucuronic acid,3.0,Cellvibrio japonicus,0.0,0
3313,3.2.1.139,D-Xylose,1.0,Cellvibrio japonicus,0.0,0
3314,3.2.1.14,Acetazolamide,3.0,Saccharomyces cerevisiae,0.0,0
3315,3.2.1.14,Kinetin,1.0,Saccharomyces cerevisiae,0.0,0
3316,3.2.1.143,2-Naphthylamine,1.0,Sus scrofa,0.0,0
3317,3.2.1.143,"3',5'-Cyclic AMP",1.0,Bos taurus,0.0,0
3318,3.2.1.143,Calcium chloride anhydrous,1.0,Cavia porcellus,0.0,0
3319,3.2.1.146,"D-Galactono-1,4-lactone",1.0,Penicillium fellutanum,0.0,0
3320,3.2.1.15,"D-Glucono-1,5-lactone",1.0,Fusarium verticillioides,0.0,0
3321,3.2.1.153,Sucrose,2.0,"Cichorium intybus,Lolium perenne",0.0,0
3322,3.2.1.154,Sucrose,1.0,Beta vulgaris,0.0,0
3323,3.2.1.163,Swainsonine,1.0,Homo sapiens,0.0,0
3324,3.2.1.169,N-Acetyl-D-glucosamine,2.0,"Homo sapiens,Rattus norvegicus",0.0,0
3325,3.2.1.169,N-Acetyl-beta-D-glucosaminylamine,1.0,Rattus norvegicus,0.0,0
3326,3.2.1.169,Streptozocin,2.0,Homo sapiens,0.0,0
3327,3.2.1.175,Abscisic acid glucose ester,1.0,Hordeum vulgare,0.0,0
3328,3.2.1.176,beta-Cellobiose,2.0,"Phanerochaete chrysosporium,Trichoderma reesei",0.0,0
3329,3.2.1.177,D-Glucose,1.0,Aspergillus niger,0.0,0
3330,3.2.1.177,D-Xylose,1.0,Aspergillus niger,0.0,0
3331,3.2.1.177,Deoxynojirimycin,1.0,Escherichia coli,0.0,0
3332,3.2.1.18,(+)-Maackiain,1.0,Clostridium perfringens,0.0,0
3333,3.2.1.18,"2-Deoxy-2,3-dehydro-N-acetylneuraminic acid",2.0,"Trypanosoma evansi,Trypanosoma vivax",0.0,0
3334,3.2.1.18,"3,9-Dihydroxypterocarpan",1.0,Clostridium perfringens,0.0,0
3335,3.2.1.18,Cristacarpin,1.0,Clostridium perfringens,0.0,0
3336,3.2.1.18,N-Ethylmaleimide,1.0,Trypanosoma evansi,0.0,0
3337,3.2.1.18,Oseltamivir,2.0,unidentified influenza virus,0.0,0
3338,3.2.1.18,Zanamivir,4.0,"influenza A virus,influenza B virus,unidentified influenza virus",0.0,0
3339,3.2.1.18,p-Chloromercuribenzoate,1.0,Trypanosoma evansi,0.0,0
3340,3.2.1.182,4-Methylumbelliferone,1.0,Zea mays,0.0,0
3341,3.2.1.182,4-Nitrophenol,1.0,Zea mays,0.0,0
3342,3.2.1.182,DIMBOA,1.0,Zea mays,0.0,0
3343,3.2.1.182,Dhurrin,1.0,Zea mays,0.0,0
3344,3.2.1.2,Calcium cation,1.0,Hordeum vulgare,0.0,0
3345,3.2.1.2,D-Glucose,1.0,Calystegia sepium,0.0,0
3346,3.2.1.2,Magnesium cation,1.0,Hordeum vulgare,0.0,0
3347,3.2.1.2,Zinc cation,1.0,Hordeum vulgare,0.0,0
3348,3.2.1.2,alpha-Maltose,1.0,Calystegia sepium,0.0,0
3349,3.2.1.20,"2,4,6-Tribromophenol",1.0,Saccharomyces cerevisiae,0.0,0
3350,3.2.1.20,"2,4-Dibromophenol",1.0,Saccharomyces cerevisiae,0.0,0
3351,3.2.1.20,Baicalein,2.0,"Rattus norvegicus,Saccharomyces cerevisiae",0.0,0
3352,3.2.1.20,Castanospermine,1.0,Entamoeba histolytica,0.0,0
3353,3.2.1.20,D-Glucose,1.0,Entamoeba histolytica,2.0,"Bacillus caldovelox,Bifidobacterium adolescentis"
3354,3.2.1.20,Deoxynojirimycin,2.0,"Entamoeba histolytica,Homo sapiens",1.0,Homo sapiens
3355,3.2.1.20,Diethyl pyrocarbonate,1.0,Ferroplasma acidiphilum,0.0,0
3356,3.2.1.20,Miglitol,3.0,Homo sapiens,0.0,0
3357,3.2.1.20,Quercetin,1.0,Saccharomyces cerevisiae,0.0,0
3358,3.2.1.20,Quercetin 3-O-glucoside,1.0,Saccharomyces cerevisiae,0.0,0
3359,3.2.1.20,Tos-Phe-CH2Cl,1.0,Ferroplasma acidiphilum,0.0,0
3360,3.2.1.21,Cadmium,1.0,Olea europaea,0.0,0
3361,3.2.1.21,Cellopentaose,8.0,Spodoptera frugiperda,0.0,0
3362,3.2.1.21,D-Allose,1.0,Aspergillus niger,0.0,0
3363,3.2.1.21,D-Galactose,2.0,"Aspergillus niger,Thermomyces dupontii",0.0,0
3364,3.2.1.21,"D-Glucono-1,5-lactone",25.0,"Arabidopsis thaliana,Aspergillus niger,Aspergillus oryzae,Fomitopsis palustris,Galleria mellonella,Linum usitatissimum,Olea europaea,Paecilomyces sp. J18,Penicillium brasilianum,Penicillium decumbens,Phanerochaete chrysosporium,Phoma sp.,Pseudomonas sp.,Schwanniomyces etchellsii,Schwanniomyces vanrijiae,Spodoptera frugiperda,Thermoascus aurantiacus,Vanilla planifolia",0.0,0
3365,3.2.1.21,D-Glucose,41.0,"Aspergillus aculeatus,Aspergillus foetidus,Aspergillus japonicus,Aspergillus niger,Aspergillus oryzae,Aspergillus terreus,Aspergillus tubingensis,Citrus sinensis,Daldinia eschscholtzii,Fomitopsis palustris,Humicola insolens,Komagataella pastoris,Olea europaea,Paecilomyces sp. J18,Penicillium brasilianum,Penicillium decumbens,Penicillium purpurogenum,Peniclillium funiculosum,Phoma sp.,Pseudomonas sp.,Rasamsonia emersonii,Schwanniomyces vanrijiae,Talaromyces verruculosus,Thermoascus aurantiacus,Thermomyces dupontii,Thielaviopsis paradoxa,Tolypocladium cylindrosporum,Trichoderma reesei,uncultured bacterium",2.0,"Humicola grisea var. thermoidea,uncultured bacterium"
3366,3.2.1.21,D-Mannose,3.0,"Aspergillus niger,Aspergillus oryzae,Humicola insolens",0.0,0
3367,3.2.1.21,D-Sorbose,1.0,Aspergillus oryzae,0.0,0
3368,3.2.1.21,D-Xylose,2.0,"Aspergillus niger,Humicola insolens",1.0,Humicola grisea var. thermoidea
3369,3.2.1.21,Deoxynojirimycin,3.0,"Aspergillus oryzae,Prunus dulcis,Vanilla planifolia",0.0,0
3370,3.2.1.21,Gentiobiose,3.0,Aspergillus niger,0.0,0
3371,3.2.1.21,Lead,1.0,Olea europaea,0.0,0
3372,3.2.1.21,Phenyl beta-D-glucopyranoside,7.0,Spodoptera frugiperda,0.0,0
3373,3.2.1.21,alpha-Maltose,1.0,Aspergillus niger,0.0,0
3374,3.2.1.21,beta-Cellobiose,17.0,"Aspergillus niger,Chaetomium thermophilum,Spodoptera frugiperda",0.0,0
3375,3.2.1.21,beta-D-Glucose,5.0,"Candida sake,Orpinomyces sp.,Schwanniomyces etchellsii,Thermoascus aurantiacus",1.0,Thermobispora bispora
3376,3.2.1.21,myo-Inositol,1.0,Aspergillus oryzae,1.0,Phlebotomus papatasi
3377,3.2.1.22,D-Galactose,9.0,"Arachis hypogaea,Debaryomyces hansenii,Geobacillus stearothermophilus,Glycine max,Rasamsonia emersonii,Spodoptera frugiperda,Tachigali multijuga,Talaromyces flavus,Tenebrio molitor",0.0,0
3378,3.2.1.22,Melibiose,3.0,"Geobacillus stearothermophilus,Spodoptera frugiperda,Tenebrio molitor",0.0,0
3379,3.2.1.22,Raffinose,3.0,"Arachis hypogaea,Spodoptera frugiperda,Tenebrio molitor",0.0,0
3380,3.2.1.22,Stachyose,3.0,"Geobacillus stearothermophilus,Spodoptera frugiperda,Tenebrio molitor",0.0,0
3381,3.2.1.22,beta-Lactose,1.0,Geobacillus stearothermophilus,0.0,0
3382,3.2.1.23,4-Nitrophenol-alpha-D-galactopyranoside,1.0,Tenebrio molitor,0.0,0
3383,3.2.1.23,Cobalt ion,1.0,Thermus sp.,0.0,0
3384,3.2.1.23,"D-Galactono-1,4-lactone",5.0,"Tenebrio molitor,Vigna radiata",0.0,0
3385,3.2.1.23,"D-Galactono-1,5-lactone",5.0,Escherichia coli,0.0,0
3386,3.2.1.23,D-Galactosamine,3.0,Escherichia coli,0.0,0
3387,3.2.1.23,D-Galactose,27.0,"Arthrobacter sp.,Aspergillus niger,Caldicellulosiruptor saccharolyticus,Escherichia coli,Geobacillus stearothermophilus,Hymenaea courbaril,Kerstingiella geocarpa,Kluyveromyces lactis,Lactobacillus reuteri,Phaseolus vulgaris,Pisum sativum,Thermus sp.,Vigna radiata",0.0,0
3388,3.2.1.23,D-Glucose,8.0,"Caldicellulosiruptor saccharolyticus,Kerstingiella geocarpa,Kluyveromyces lactis,Lactobacillus reuteri,Sulfolobus solfataricus,Thermus sp.",2.0,Bacillus megaterium
3389,3.2.1.23,L-Arabinofuranose,3.0,Escherichia coli,0.0,0
3390,3.2.1.23,beta-D-Glucose,1.0,Sulfolobus solfataricus,0.0,0
3391,3.2.1.23,beta-Lactose,9.0,"Escherichia coli,Geobacillus stearothermophilus,Kerstingiella geocarpa,Tenebrio molitor",0.0,0
3392,3.2.1.24,D-Glucosamine,1.0,Macaca radiata,0.0,0
3393,3.2.1.24,Deoxymannojirimycin,4.0,"Homo sapiens,Neosartorya fischeri,Trichoderma reesei",1.0,Candida albicans
3394,3.2.1.24,Mannobiose,1.0,Oryctolagus cuniculus,0.0,0
3395,3.2.1.24,Swainsonine,7.0,"Drosophila melanogaster,Neosartorya fischeri,Picrophilus torridus,Rattus sp.,Streptococcus pyogenes M1 GAS,Thermotoga maritima,Trypanosoma cruzi",1.0,Candida albicans
3396,3.2.1.25,Mercury(2+),1.0,Gallus gallus,0.0,0
3397,3.2.1.26,Sucrose,6.0,"Aspergillus niger,Zymomonas mobilis,uncultured bacterium",0.0,0
3398,3.2.1.28,Castanospermine,1.0,Chironomus riparius,0.0,0
3399,3.2.1.28,"D-Glucono-1,5-lactone",1.0,Tenebrio molitor,0.0,0
3400,3.2.1.28,D-Glucose,1.0,Rhodothermus marinus,0.0,0
3401,3.2.1.28,Deoxynojirimycin,1.0,Chironomus riparius,0.0,0
3402,3.2.1.28,Mandelonitrile,1.0,Spodoptera frugiperda,0.0,0
3403,3.2.1.28,Mannitol,1.0,Cicer arietinum,0.0,0
3404,3.2.1.28,Phloretin,1.0,Tenebrio molitor,0.0,0
3405,3.2.1.28,Phlorizin,2.0,"Spodoptera frugiperda,Tenebrio molitor",0.0,0
3406,3.2.1.28,Prunasin,2.0,"Spodoptera frugiperda,Tenebrio molitor",0.0,0
3407,3.2.1.28,Salicin,2.0,"Spodoptera frugiperda,Tenebrio molitor",0.0,0
3408,3.2.1.28,Sucrose,1.0,Amanita muscaria,0.0,0
3409,3.2.1.28,Zinc cation,1.0,Cicer arietinum,0.0,0
3410,3.2.1.3,Deoxynojirimycin,1.0,Aspergillus awamori,0.0,0
3411,3.2.1.3,Maltotriose,3.0,"Caulobacter vibrioides,Homo sapiens",0.0,0
3412,3.2.1.3,alpha-Maltose,2.0,"Caulobacter vibrioides,Homo sapiens",0.0,0
3413,3.2.1.31,Glycyrrhizinate,2.0,Homo sapiens,0.0,0
3414,3.2.1.37,1-Aminopropan-2-ol,2.0,Selenomonas ruminantium,0.0,0
3415,3.2.1.37,4-Nitrophenol,1.0,Trichoderma reesei,0.0,0
3416,3.2.1.37,Cadmium,1.0,Malbranchea pulchella var. sulfurea,0.0,0
3417,3.2.1.37,D-Xylose,5.0,"Fusarium proliferatum,Geobacillus thermoleovorans,Streptomyces sp.,Thermoanaerobacterium saccharolyticum",0.0,0
3418,3.2.1.37,Diethanolamine,2.0,Selenomonas ruminantium,0.0,0
3419,3.2.1.37,Ethanol,1.0,Selenomonas ruminantium,2.0,"Cyberlindnera jadinii,uncultured bacterium"
3420,3.2.1.37,Ethanolamine,2.0,Selenomonas ruminantium,0.0,0
3421,3.2.1.37,Ethylamine,1.0,Selenomonas ruminantium,0.0,0
3422,3.2.1.37,L-Arabinofuranose,1.0,Geobacillus thermoleovorans,0.0,0
3423,3.2.1.37,Propan-2-ol,1.0,Selenomonas ruminantium,0.0,0
3424,3.2.1.37,Triethanolamine,11.0,Selenomonas ruminantium,0.0,0
3425,3.2.1.37,beta-D-Xylose,3.0,"Aspergillus niger,Termitomyces clypeatus,Thermobifida fusca",0.0,0
3426,3.2.1.39,Cetyltrimethylammonium bromide,1.0,Aspergillus versicolor,0.0,0
3427,3.2.1.4,"D-Glucono-1,5-lactone",1.0,Pyrococcus furiosus,0.0,0
3428,3.2.1.4,D-Glucose,1.0,Pyrococcus furiosus,0.0,0
3429,3.2.1.4,Laminaribiose,1.0,Pyrococcus furiosus,0.0,0
3430,3.2.1.4,beta-Cellobiose,5.0,"Pyrococcus furiosus,Pyrococcus horikoshii,Trichoderma reesei",2.0,"Trichoderma koningii,Trichoderma reesei"
3431,3.2.1.40,L-Rhamnose,10.0,"Acrostalagmus luteoalbus,Aspergillus aculeatus,Aspergillus terreus,Bacillus sp.,Lactobacillus plantarum,Ogataea angusta,Thermomicrobia bacterium",0.0,0
3432,3.2.1.40,Naringenin 7-O-beta-D-glucoside,1.0,Aspergillus terreus,0.0,0
3433,3.2.1.48,Scopolamine,1.0,Homo sapiens,0.0,0
3434,3.2.1.50,Mercury(2+),1.0,Bitis arietans,0.0,0
3435,3.2.1.50,N-Acetyl-D-glucosamine,1.0,Bitis arietans,0.0,0
3436,3.2.1.51,6-Deoxy-D-galactose,1.0,Thermus sp.,0.0,0
3437,3.2.1.51,6-Deoxy-L-galactose,1.0,Pecten maximus,0.0,0
3438,3.2.1.51,Deoxymannojirimycin,2.0,"Bos taurus,Pecten maximus",0.0,0
3439,3.2.1.51,Deoxynojirimycin,1.0,Pecten maximus,0.0,0
3440,3.2.1.51,L-Rhamnose,1.0,Sus scrofa,0.0,0
3441,3.2.1.51,Phenol,1.0,Bos taurus,0.0,0
3442,3.2.1.52,N-Acetyl-D-galactosamine,2.0,Trichoderma harzianum,1.0,Sotalia fluviatilis
3443,3.2.1.52,N-Acetyl-D-glucosamine,2.0,"Homo sapiens,Spodoptera frugiperda",3.0,"Cellulomonas fimi,Sotalia fluviatilis"
3444,3.2.1.52,N-Acetyl-beta-D-galactosamine,2.0,"Rhinella arenarum,Trichinella spiralis",0.0,0
3445,3.2.1.52,N-Acetyl-beta-D-glucosamine,1.0,Trichinella spiralis,0.0,0
3446,3.2.1.52,Pyrimethamine,1.0,Homo sapiens,0.0,0
3447,3.2.1.55,Cellohexaose,1.0,Podospora anserina,0.0,0
3448,3.2.1.58,"D-Glucono-1,5-lactone",2.0,"Rasamsonia emersonii,Schizosaccharomyces japonicus",0.0,0
3449,3.2.1.62,D-Glucose,1.0,Rattus norvegicus,0.0,0
3450,3.2.1.62,Deoxynojirimycin,1.0,Oryctolagus cuniculus,0.0,0
3451,3.2.1.62,beta-Lactose,1.0,Rattus norvegicus,0.0,0
3452,3.2.1.67,D-Galacturonate,2.0,Rhizopus oryzae,0.0,0
3453,3.2.1.70,D-Glucose,1.0,Lactobacillus acidophilus,0.0,0
3454,3.2.1.73,Calcium cation,2.0,Fibrobacter succinogenes,0.0,0
3455,3.2.1.73,Imidazole,2.0,Fibrobacter succinogenes,0.0,0
3456,3.2.1.74,D-Glucose,1.0,Stereum hirsutum,0.0,0
3457,3.2.1.76,Sodium chloride,1.0,Homo sapiens,0.0,0
3458,3.2.1.80,Sucrose,1.0,Cichorium intybus,0.0,0
3459,3.2.1.81,Ammonium chloride,1.0,Alteromonas sp.,0.0,0
3460,3.2.1.81,Sodium chloride,1.0,Alteromonas sp.,2.0,"Alteromonas sp.,Microbulbifer sp."
3461,3.2.1.84,(+)-Gallocatechin,2.0,Rattus norvegicus,0.0,0
3462,3.2.1.84,(-)-Epigallocatechin,2.0,Rattus norvegicus,0.0,0
3463,3.2.1.84,Castanospermine,2.0,Homo sapiens,0.0,0
3464,3.2.1.84,Deoxynojirimycin,1.0,Homo sapiens,0.0,0
3465,3.2.1.84,Epigallocatechin 3-gallate,4.0,Rattus norvegicus,0.0,0
3466,3.2.1.84,n-Propyl gallate,2.0,Rattus norvegicus,0.0,0
3467,3.2.1.91,beta-Cellobiose,21.0,"Acremonium thermophilum,Chaetomium thermophilum,Fomitopsis pinicola,Limnoria quadripunctata,Melanocarpus albomyces,Rasamsonia emersonii,Thermoascus aurantiacus,Trichoderma harzianum,Trichoderma reesei",0.0,0
3468,3.2.1.91,beta-Lactose,2.0,Rasamsonia emersonii,0.0,0
3469,3.2.1.94,alpha-Maltose,1.0,Arthrobacter globiformis,0.0,0
3470,3.2.1.96,Fe3+,1.0,Stigmatella aurantiaca,0.0,0
3471,3.2.1.96,Zinc cation,1.0,Pisum sativum,0.0,0
3472,3.2.1.B26,D-Galactose,1.0,Sulfolobus solfataricus,0.0,0
3473,3.2.1.B26,D-Glucose,1.0,Sulfolobus solfataricus,1.0,Sulfolobus solfataricus
3474,3.2.1.B26,Magnesium cation,1.0,Sulfolobus solfataricus,0.0,0
3475,3.2.1.B26,Potassium cation,1.0,Sulfolobus solfataricus,0.0,0
3476,3.2.1.B28,D-Galactose,1.0,Pyrococcus furiosus,0.0,0
3477,3.2.1.B28,D-Glucose,3.0,Pyrococcus furiosus,0.0,0
3478,3.2.2.1,Cobalt ion,2.0,Trypanosoma brucei,0.0,0
3479,3.2.2.1,Cordycepin,1.0,Trypanosoma brucei brucei,0.0,0
3480,3.2.2.1,Cytidine,4.0,Ochrobactrum anthropi,0.0,0
3481,3.2.2.1,D-Ribose,1.0,Salmonella enterica,0.0,0
3482,3.2.2.1,Daidzein,1.0,Giardia intestinalis,0.0,0
3483,3.2.2.1,Deoxyadenosine,1.0,Trypanosoma brucei brucei,0.0,0
3484,3.2.2.1,Formononetin,1.0,Giardia intestinalis,0.0,0
3485,3.2.2.1,Zinc cation,2.0,Trypanosoma brucei,0.0,0
3486,3.2.2.14,N-Ethylmaleimide,1.0,Azotobacter vinelandii,0.0,0
3487,3.2.2.14,p-Chloromercuribenzoate,1.0,Azotobacter vinelandii,0.0,0
3488,3.2.2.20,3-Methyladenine,1.0,Escherichia coli,0.0,0
3489,3.2.2.26,Hypoxanthine,1.0,Thermus thermophilus,0.0,0
3490,3.2.2.3,5-Fluorouridine,1.0,Saccharomyces cerevisiae,0.0,0
3491,3.2.2.3,Cytidine,1.0,Saccharomyces cerevisiae,0.0,0
3492,3.2.2.3,Deoxycytidine,1.0,Saccharomyces cerevisiae,0.0,0
3493,3.2.2.3,Inosine,1.0,Saccharomyces cerevisiae,0.0,0
3494,3.2.2.5,Nicotinamide,2.0,"Homo sapiens,Mus musculus",0.0,0
3495,3.2.2.5,Nicotinate,1.0,Homo sapiens,0.0,0
3496,3.2.2.7,Deoxyadenosine,1.0,Hordeum vulgare,0.0,0
3497,3.2.2.9,Adenine,1.0,Escherichia coli,0.0,0
3498,3.3.2.10,2-Phenylacetamide,5.0,Agrobacterium tumefaciens,0.0,0
3499,3.3.2.10,Acetamide,1.0,Agrobacterium tumefaciens,0.0,0
3500,3.3.2.10,Benzamide,1.0,Agrobacterium tumefaciens,0.0,0
3501,3.3.2.10,Zinc cation,4.0,"Homo sapiens,Mus musculus,Solanum tuberosum",0.0,0
3502,3.3.2.11,"(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoic acid",2.0,"Homo sapiens,Rattus norvegicus",0.0,0
3503,3.3.2.11,(9Z)-Octadecenoic acid,2.0,"Homo sapiens,Rattus norvegicus",0.0,0
3504,3.3.2.11,"(9Z,12Z,15Z)-Octadecatrienoic acid",2.0,"Homo sapiens,Rattus norvegicus",0.0,0
3505,3.3.2.11,"3beta,5alpha,6beta-Cholestanetriol",2.0,"Homo sapiens,Rattus norvegicus",0.0,0
3506,3.3.2.11,7alpha-Hydroxycholesterol,1.0,Rattus norvegicus,0.0,0
3507,3.3.2.11,Amiodarone,2.0,"Homo sapiens,Rattus norvegicus",0.0,0
3508,3.3.2.11,Arachidonate,2.0,"Homo sapiens,Rattus norvegicus",0.0,0
3509,3.3.2.11,"Cholesterol-5alpha,6alpha-epoxide",1.0,Rattus norvegicus,0.0,0
3510,3.3.2.11,"Cholesterol-5beta,6beta-epoxide",1.0,Rattus norvegicus,0.0,0
3511,3.3.2.11,Haloperidol,2.0,"Homo sapiens,Rattus norvegicus",0.0,0
3512,3.3.2.11,Raloxifene,2.0,"Homo sapiens,Rattus norvegicus",0.0,0
3513,3.3.2.11,Tamoxifen,3.0,"Homo sapiens,Rattus norvegicus",0.0,0
3514,3.3.2.11,Terbinafine,1.0,Homo sapiens,0.0,0
3515,3.3.2.11,Trifluoperazine,2.0,"Homo sapiens,Rattus norvegicus",0.0,0
3516,3.3.2.6,"1,10-Phenanthroline",1.0,Homo sapiens,0.0,0
3517,3.3.2.6,Leukotriene A4,1.0,Homo sapiens,2.0,Saccharomyces cerevisiae
3518,3.3.2.6,Mercuric chloride,1.0,Homo sapiens,0.0,0
3519,3.3.2.6,N-Ethylmaleimide,2.0,Homo sapiens,0.0,0
3520,3.3.2.6,Puromycin,9.0,Saccharomyces cerevisiae,0.0,0
3521,3.3.2.6,p-Chloromercuribenzoate,1.0,Homo sapiens,0.0,0
3522,3.3.2.8,Hexylamine,1.0,Rhodococcus erythropolis,0.0,0
3523,3.3.2.9,Zinc cation,3.0,"Homo sapiens,Mus musculus,Rattus norvegicus",0.0,0
3524,3.4.11.1,"1,10-Phenanthroline",1.0,Morimus funereus,0.0,0
3525,3.4.11.1,Amastatin,4.0,"Bos taurus,Sus scrofa",0.0,0
3526,3.4.11.10,1-Butanol,1.0,Vibrio proteolyticus,0.0,0
3527,3.4.11.10,3-Methylbutanol,1.0,Vibrio proteolyticus,0.0,0
3528,3.4.11.10,8-Hydroxyquinoline,1.0,Vibrio proteolyticus,0.0,0
3529,3.4.11.10,Amastatin,1.0,Vibrio proteolyticus,0.0,0
3530,3.4.11.10,Benzyl alcohol,1.0,Vibrio proteolyticus,0.0,0
3531,3.4.11.10,"Cyclohexane-1,2-dione",1.0,Vibrio proteolyticus,0.0,0
3532,3.4.11.10,Diacetyl,1.0,Vibrio proteolyticus,0.0,0
3533,3.4.11.10,Ethanol,1.0,Vibrio proteolyticus,0.0,0
3534,3.4.11.10,Glyoxal,1.0,Vibrio proteolyticus,0.0,0
3535,3.4.11.10,Iodoquinol,1.0,Vibrio proteolyticus,0.0,0
3536,3.4.11.10,Methylglyoxal,1.0,Vibrio proteolyticus,0.0,0
3537,3.4.11.10,Phenol,1.0,Vibrio proteolyticus,0.0,0
3538,3.4.11.10,Propan-2-ol,1.0,Vibrio proteolyticus,0.0,0
3539,3.4.11.10,Propane-1-ol,1.0,Vibrio proteolyticus,0.0,0
3540,3.4.11.14,"1,10-Phenanthroline",1.0,Homo sapiens,0.0,0
3541,3.4.11.14,Amastatin,1.0,Rattus norvegicus,0.0,0
3542,3.4.11.14,Benzylpenicilloic acid,1.0,Homo sapiens,0.0,0
3543,3.4.11.14,Cloxacillin,1.0,Homo sapiens,0.0,0
3544,3.4.11.14,Methicillin,1.0,Homo sapiens,0.0,0
3545,3.4.11.14,Oxacillin,1.0,Homo sapiens,0.0,0
