,Type,Key,EC_number,LigandID,Compound,TotalEntries,Entropy,Summary,URL,NullEntropy,NullSummary,Literature,NumReferences,DeltaEntropy
ki:1.1.1.27:13,ki,"('1.1.1.27', '13')",1.1.1.27,13,ADP,8,0.33078161907899106,Bacteria:5;Plantae:3,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.27#INHIBITORS,0.30651185984871626,Animalia:143;Bacteria:88;Plantae:25,"286430;286430,286434;286441;286445;286447",5,0.024269759230274801
ki:2.7.4.3:221,ki,"('2.7.4.3', '221')",2.7.4.3,221,"5,5'-dithiobis(2-nitrobenzoic acid)",8,0.30008535042284562,Animalia:5;Bacteria:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.4.3#INHIBITORS,0.21144830081654567,Animalia:66;Bacteria:45;Archaea:8;Fungi:4;Plantae:2,"642558;642558,642574;642558,642586;642586;642595",5,0.08863704960629995
ki:1.11.1.21:118,ki,"('1.11.1.21', '118')",1.11.1.21,118,cyanide,7,0.2050581591442045,Bacteria:6;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.11.1.21#INHIBITORS,0.28816706387837493,Bacteria:28;Archaea:10,439783;439790;713946;714283,4,-0.08310890473417043
ki:4.1.1.19:5128,ki,"('4.1.1.19', '5128')",4.1.1.19,5128,alpha-Difluoromethylarginine,9,0.0,Plantae:9,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.19#INHIBITORS,0.28427845523858547,Plantae:77;Bacteria:37;Archaea:16;Animalia:12,"4072;4072,667772;4088",3,-0.28427845523858547
ki:5.3.1.9:1503,ki,"('5.3.1.9', '1503')",5.3.1.9,1503,erythrose 4-phosphate,7,0.2884354856752725,Archaea:4;Fungi:1;Plantae:1;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=5.3.1.9#INHIBITORS,0.29751803936832039,Archaea:37;Fungi:28;Plantae:21;Bacteria:13;Animalia:8,2624;2840;2867;649517;662029;662220,6,-0.0090825536930478901
ki:3.2.1.3:139,ki,"('3.2.1.3', '139')",3.2.1.3,139,Pb2+,7,0.33474749101802548,Bacteria:3;Archaea:3;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.3#INHIBITORS,0.32050442985442007,Bacteria:102;Archaea:102;Animalia:48;Fungi:32,"136233,708235;708235",2,0.014243061163605408
ki:3.2.1.3:1742,ki,"('3.2.1.3', '1742')",3.2.1.3,1742,"2-Amino-2-ethyl-1,3-propanediol",7,0.33474749101802548,Bacteria:3;Archaea:3;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.3#INHIBITORS,0.32050442985442007,Bacteria:102;Archaea:102;Animalia:48;Fungi:32,708235,1,0.014243061163605408
ki:2.7.3.2:67,ki,"('2.7.3.2', '67')",2.7.3.2,67,iodoacetamide,7,0.0,Animalia:7,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.3.2#INHIBITORS,0.0,Animalia:113,"642394,642399;642408;661528;686183",4,0.0
ki:1.1.1.1:1078,ki,"('1.1.1.1', '1078')",1.1.1.1,1078,pyrazole,11,0.23191776286172519,Animalia:7;Fungi:1;Plantae:1;Bacteria:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.1#INHIBITORS,0.24112605666549772,Animalia:125;Bacteria:73;Archaea:45;Plantae:34;Fungi:18;Protozoa:2,285565;285579;285580;285600;285603;285615;285626;285649;655262;681763,10,-0.009208293803772527
ki:3.2.1.26:78,ki,"('3.2.1.26', '78')",3.2.1.26,78,PCMB,7,0.2050581591442045,Plantae:6;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.26#INHIBITORS,0.23664805541464071,Plantae:171;Bacteria:45;Fungi:14,136064;136067;136073;136074;136087;136102;136110,7,-0.031589896270436207
ki:3.4.14.5:257,ki,"('3.4.14.5', '257')",3.4.14.5,257,phenylmethylsulfonyl fluoride,10,0.3516400559953814,Animalia:4;Bacteria:4;Fungi:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.14.5#INHIBITORS,0.048921126394347168,Animalia:2115;Bacteria:82;Fungi:8;Plantae:4,"36198;36200;36205,36250,36263;36206;36209;36212;36232;36241;36256;731161",10,0.30271892960103425
ki:3.1.1.1:923,ki,"('3.1.1.1', '923')",3.1.1.1,923,DFP,9,0.31229610251300532,Animalia:5;Bacteria:3;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.1#INHIBITORS,0.23353148722507316,Animalia:496;Bacteria:118;Archaea:99;Plantae:22,"170982,171002,94637;170986;170987;170988;171001;171007;171008;171017;171029",9,0.07876461528793216
ki:3.1.1.3:2,ki,"('3.1.1.3', '2')",3.1.1.3,2,more,14,0.33076065828419127,Animalia:7;Bacteria:5;Plantae:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.3#INHIBITORS,0.20506353893123674,Bacteria:263;Animalia:125;Plantae:28;Fungi:27;Archaea:1,649346;650654;650660;664719;679795;681482;682608;692415;692424;694532;694611;709777;714501;716527,14,0.12569711935295452
ki:3.4.21.4:579,ki,"('3.4.21.4', '579')",3.4.21.4,579,benzamidine,13,0.13559468652092205,Animalia:12;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.21.4#INHIBITORS,0.057470155598773331,Animalia:319;Bacteria:8,650230;650468;652902;653033;668321;707407;708221;708550;708852;717516;731682;731849;95444,13,0.078124530922148716
ki:2.3.1.180:2,ki,"('2.3.1.180', '2')",2.3.1.180,2,more,7,0.0,Bacteria:7,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.1.180#INHIBITORS,0.021113408263291011,Bacteria:559;Plantae:4,486946;663647;665474;665975;703548,5,-0.021113408263291011
ki:3.4.24.40:49,ki,"('3.4.24.40', '49')",3.4.24.40,49,N-ethylmaleimide,7,0.0,Bacteria:7,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.24.40#INHIBITORS,0.0,Bacteria:117,31244;31248;665417,3,0.0
ki:3.2.1.1:25,ki,"('3.2.1.1', '25')",3.2.1.1,25,Fe2+,17,0.22901703425382189,Bacteria:12;Archaea:2;Animalia:2;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.1#INHIBITORS,0.20582025586255964,Bacteria:259;Animalia:115;Plantae:38;Archaea:20;Fungi:1,171741;393374;393383;393391;393404;393429;393445;393446;663786;666785;677426;678862;691902;693478;702987;717982;727441,17,0.023196778391262246
ki:2.3.1.180:5835,ki,"('2.3.1.180', '5835')",2.3.1.180,5835,2-hydroxy-6-[[(2-phenoxybiphenyl-4-yl)carbonyl]amino]benzoic acid,8,0.0,Bacteria:8,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.1.180#INHIBITORS,0.021113408263291011,Bacteria:559;Plantae:4,688033;688880,2,-0.021113408263291011
ki:3.1.1.4:2,ki,"('3.1.1.4', '2')",3.1.1.4,2,more,10,0.21301061988339232,Animalia:8;Bacteria:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.4#INHIBITORS,0.074483723790823742,Animalia:614;Bacteria:25;Plantae:11;Archaea:6,662161;663759;666811;677525;678633;682720;691109;692178;710634;715892,10,0.13852689609256857
ki:3.1.1.59:2,ki,"('3.1.1.59', '2')",3.1.1.59,2,more,10,0.1625414866957241,Animalia:9;Chromista:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.59#INHIBITORS,0.058453424568765532,Animalia:78;Chromista:2,"23470;23470,23471;649497;651500",4,0.10408806212695856
ki:3.6.3.10:2976,ki,"('3.6.3.10', '2976')",3.6.3.10,2976,Omeprazole,8,0.0,Animalia:8,http://www.brenda-enzymes.org/enzyme.php?ecno=3.6.3.10#INHIBITORS,0.0,Animalia:223,"246851;246853;246858;246859;654556;688059,700593;690064;697487,700593",8,0.0
ki:1.14.18.1:974,ki,"('1.14.18.1', '974')",1.14.18.1,974,L-ascorbic acid,7,0.2050581591442045,Plantae:6;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.18.1#INHIBITORS,0.33348988440934663,Plantae:239;Animalia:147;Bacteria:75,636375;636378;636383;636391;636434;675101;684735,7,-0.12843172526514213
ki:3.2.1.1:19,ki,"('3.2.1.1', '19')",3.2.1.1,19,Cu2+,17,0.19277509555337577,Bacteria:14;Archaea:2;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.1#INHIBITORS,0.20582025586255964,Bacteria:259;Animalia:115;Plantae:38;Archaea:20;Fungi:1,171741;393374;393379;393383;393401;393404;393429;393445;393446;393472;655358;665150;678857;691902;695097;701883;727441,17,-0.013045160309183873
ki:2.3.1.37:2510,ki,"('2.3.1.37', '2510')",2.3.1.37,2510,myoglobin,9,0.2872649242426551,Animalia:5;Bacteria:2;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.1.37#INHIBITORS,0.26908797473594098,Animalia:82;Bacteria:60;Plantae:12;Fungi:10,486820,1,0.018176949506714113
ki:4.1.1.50:1684,ki,"('4.1.1.50', '1684')",4.1.1.50,1684,methylglyoxal bis(guanylhydrazone),17,0.27098811800692307,Bacteria:5;Plantae:4;Animalia:4;Archaea:2;Fungi:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.50#INHIBITORS,0.23099156876136781,Animalia:122;Bacteria:60;Plantae:42;Fungi:15;Archaea:12;Protozoa:6,"4661;4665,4668,4689,4690,4699;4668;4668,4678;4668,4689,4690,664878,702325,703505;4674;4676;4691;4694;4695;652545;703505",12,0.039996549245555263
ki:1.3.3.4:8891,ki,"('1.3.3.4', '8891')",1.3.3.4,8891,2-[4-chloro-2-fluoro-5-(prop-2-en-1-yloxy)phenyl]-3-hydroxyoctahydro-1H-isoindol-1-one,8,0.18838508062821838,Plantae:7;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.3.3.4#INHIBITORS,0.23270499333373523,Plantae:468;Animalia:203;Bacteria:56;Fungi:18,711472,1,-0.044319912705516856
ki:3.5.2.6:1004,ki,"('3.5.2.6', '1004')",3.5.2.6,1004,clavulanic acid,23,0.0,Bacteria:23,http://www.brenda-enzymes.org/enzyme.php?ecno=3.5.2.6#INHIBITORS,0.0,Bacteria:454,"209312;209321;209347;209353,684489;209363;209366;654591;657231;663641;663653;663655;663664;665320;684487;684490;687331;687334;695638;695642",19,0.0
ki:3.4.21.1:511,ki,"('3.4.21.1', '511')",3.4.21.1,511,chymostatin,7,0.0,Animalia:7,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.21.1#INHIBITORS,0.0,Animalia:240,"171870;171870,36507;171877;668324;680927;708555;731841",7,0.0
ki:3.1.1.3:549,ki,"('3.1.1.3', '549')",3.1.1.3,549,Sodium deoxycholate,7,0.31856663037084476,Animalia:4;Bacteria:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.3#INHIBITORS,0.20506353893123674,Bacteria:263;Animalia:125;Plantae:28;Fungi:27;Archaea:1,651285;653738;678491;694532;694844;713785;716082,7,0.11350309143960802
ki:1.1.3.15:16,ki,"('1.1.3.15', '16')",1.1.3.15,16,phosphate,9,0.17441604792151597,Plantae:8;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.3.15#INHIBITORS,0.16616611068512399,Animalia:135;Plantae:17;Bacteria:6,389695;654028,2,0.0082499372363919743
ki:1.5.1.3:503,ki,"('1.5.1.3', '503')",1.5.1.3,503,trimethoprim,26,0.20997462800921685,Bacteria:14;Animalia:7;Fungi:2;Plantae:1;Archaea:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.5.1.3#INHIBITORS,0.17093666801544841,Bacteria:393;Animalia:371;Fungi:26;Plantae:25;Protozoa:20;Archaea:1,"392207;392207,392208,392218;392207,392208,392218,392240,693567,703803,705044;392208;392244;392248;392249;392250;392252;392253;392284;392288;392292;655633;655861;671364;673502;686658;688269;701734;701742;701742,711226",22,0.03903795999376844
ki:3.2.1.3:1902,ki,"('3.2.1.3', '1902')",3.2.1.3,1902,lentiginosine,7,0.33474749101802548,Bacteria:3;Archaea:3;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.3#INHIBITORS,0.32050442985442007,Bacteria:102;Archaea:102;Animalia:48;Fungi:32,708235,1,0.014243061163605408
ki:3.1.3.2:21,ki,"('3.1.3.2', '21')",3.1.3.2,21,EDTA,15,0.33494857007139395,Plantae:5;Bacteria:4;Animalia:4;Protozoa:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.2#INHIBITORS,0.24873179174830601,Plantae:223;Animalia:195;Bacteria:100;Protozoa:23;Fungi:9,"134695,134744,134776;134723;134754;134768;134786;651143;651546;653949;664223;665856;677425;682924;702777;713973;730629",15,0.086216778323087939
ki:2.3.1.37:31,ki,"('2.3.1.37', '31')",2.3.1.37,31,pyruvate,9,0.2872649242426551,Animalia:5;Bacteria:2;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.1.37#INHIBITORS,0.26908797473594098,Animalia:82;Bacteria:60;Plantae:12;Fungi:10,486820,1,0.018176949506714113
ki:3.4.22.38:3764,ki,"('3.4.22.38', '3764')",3.4.22.38,3764,balicatib,7,0.0,Animalia:7,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.22.38#INHIBITORS,0.0,Animalia:972,"696654;696654,707615;707615",3,0.0
ki:1.11.1.21:230,ki,"('1.11.1.21', '230')",1.11.1.21,230,azide,7,0.2050581591442045,Bacteria:6;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.11.1.21#INHIBITORS,0.28816706387837493,Bacteria:28;Archaea:10,439790;713946;714283,3,-0.08310890473417043
ki:3.2.1.52:75,ki,"('3.2.1.52', '75')",3.2.1.52,75,Ag+,10,0.34657359027997264,Animalia:5;Plantae:5,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.52#INHIBITORS,0.24565290977780016,Animalia:187;Plantae:85;Bacteria:44;Archaea:3,136607;393650;393652;393665;393667;393673;393678;393721;715073,9,0.10092068050217248
ki:3.2.1.4:82,ki,"('3.2.1.4', '82')",3.2.1.4,82,cellobiose,9,0.2872649242426551,Bacteria:5;Archaea:2;Plantae:1;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.4#INHIBITORS,0.18507769501502225,Bacteria:84;Plantae:21;Archaea:5;Animalia:2,393555;393557;393621;393636;666227;722499;725685,7,0.10218722922763285
ki:1.14.13.8:1144,ki,"('1.14.13.8', '1144')",1.14.13.8,1144,Methimazole,7,0.0,Animalia:7,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.13.8#INHIBITORS,0.071252933696368898,Animalia:60;Bacteria:2,"348501;348509;440388;658461,686355;712902",5,-0.071252933696368898
ki:2.7.11.12:3917,ki,"('2.7.11.12', '3917')",2.7.11.12,3917,KT5823,7,0.0,Animalia:7,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.12#INHIBITORS,0.049281326069119696,Animalia:69;Plantae:1;Protozoa:1,660665;660682;661575;662356;676747;704619,6,-0.049281326069119696
ki:3.1.3.11:16,ki,"('3.1.3.11', '16')",3.1.3.11,16,phosphate,7,0.2884354856752725,Bacteria:4;Fungi:1;Plantae:1;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.11#INHIBITORS,0.15119995461904565,Animalia:468;Bacteria:69;Plantae:33;Archaea:13;Fungi:11,"170726;170727;170751;649514;651666,693243;713798;715513",7,0.13723553105622685
ki:3.1.1.4:2495,ki,"('3.1.1.4', '2495')",3.1.1.4,2495,p-bromophenacyl bromide,9,0.0,Animalia:9,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.4#INHIBITORS,0.074483723790823742,Animalia:614;Bacteria:25;Plantae:11;Archaea:6,"133878;133879;133892;133892,133915,133922,133924,133926,133927;133897;133906;133910,133916,133917;709788;729340",9,-0.074483723790823742
ki:3.1.3.2:235,ki,"('3.1.3.2', '235')",3.1.3.2,235,NaF,8,0.33022208578733053,Plantae:3;Bacteria:2;Animalia:2;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.2#INHIBITORS,0.24873179174830601,Plantae:223;Animalia:195;Bacteria:100;Protozoa:23;Fungi:9,651517;651546;682408;682438;694602;701794;703400,7,0.081490294039024525
ki:2.1.3.2:133,ki,"('2.1.3.2', '133')",2.1.3.2,133,UMP,9,0.34348078829866169,Plantae:5;Bacteria:4,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.3.2#INHIBITORS,0.16923233640367163,Bacteria:115;Plantae:20;Animalia:14;Archaea:5;Fungi:1,485847;485848;485866;662051;701171,5,0.17424845189499005
ki:1.1.1.1:2464,ki,"('1.1.1.1', '2464')",1.1.1.1,2464,4-Methylpyrazole,12,0.29589809193303468,Animalia:7;Bacteria:4;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.1#INHIBITORS,0.24112605666549772,Animalia:125;Bacteria:73;Archaea:45;Plantae:34;Fungi:18;Protozoa:2,285557;285569;285579;285580;285650;655233;660650;681763,8,0.054772035267536962
ki:3.6.3.10:233,ki,"('3.6.3.10', '233')",3.6.3.10,233,vanadate,7,0.0,Animalia:7,http://www.brenda-enzymes.org/enzyme.php?ecno=3.6.3.10#INHIBITORS,0.0,Animalia:223,246851;246858;246864;685328;711012;719901,6,0.0
ki:3.1.3.16:235,ki,"('3.1.3.16', '235')",3.1.3.16,235,NaF,7,0.31925856486653476,Archaea:3;Animalia:2;Plantae:1;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.16#INHIBITORS,0.17954629136868691,Animalia:245;Plantae:46;Archaea:27;Fungi:11;Bacteria:7,134676;654818;655958;656872;719781;724159;727733,7,0.13971227349784784
ki:3.1.4.3:21,ki,"('3.1.4.3', '21')",3.1.4.3,21,EDTA,7,0.29913479429262863,Bacteria:5;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.4.3#INHIBITORS,0.22299102086168862,Bacteria:76;Animalia:29;Plantae:9;Protozoa:2,"133931;133931,135299,135302,135304,135308;135286;135292;135293;653351;665632",7,0.076143773430940004
ki:1.10.3.1:387,ki,"('1.10.3.1', '387')",1.10.3.1,387,ascorbic acid,9,0.0,Plantae:9,http://www.brenda-enzymes.org/enzyme.php?ecno=1.10.3.1#INHIBITORS,0.26848528708451497,Plantae:163;Animalia:40;Bacteria:28,440426;440433;440434;440441;673001;673783;701760;713239;727570,9,-0.26848528708451497
ki:3.5.1.88:564,ki,"('3.5.1.88', '564')",3.5.1.88,564,actinonin,22,0.16170150013031348,Bacteria:19;Plantae:2;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.5.1.88#INHIBITORS,0.16945381015689187,Bacteria:641;Animalia:78;Plantae:33,"393798;393798,393809,674518;393819;654102,674519;654445;666013,672571,672572,677037,711415,711950,719052;666013,696765;671162,677041;671700,696653,711950;673200;675278;687372;711415,711950,719052;711419;711950",15,-0.0077523100265783906
ki:1.9.3.1:159,ki,"('1.9.3.1', '159')",1.9.3.1,159,CN-,16,0.24128878258850603,Bacteria:13;Animalia:3,http://www.brenda-enzymes.org/enzyme.php?ecno=1.9.3.1#INHIBITORS,0.29559189427156202,Animalia:54;Bacteria:45;Plantae:7,"396007;396029;396030;396048;396051;396059,396076;396062,396079;396069;396081;396082;396086;396088;396091;396115;396129;691404",16,-0.054303111683055988
ki:4.1.1.37:19,ki,"('4.1.1.37', '19')",4.1.1.37,19,Cu2+,7,0.26543721339127102,Animalia:5;Fungi:1;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.37#INHIBITORS,0.22868012093182891,Animalia:76;Bacteria:18;Fungi:6,4417;4425;4427;4434;4443;4445;651526,7,0.036757092459442114
ki:3.2.1.52:2,ki,"('3.2.1.52', '2')",3.2.1.52,2,more,7,0.26543721339127102,Animalia:5;Bacteria:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.52#INHIBITORS,0.24565290977780016,Animalia:187;Plantae:85;Bacteria:44;Archaea:3,393685;393686;393705;695422;696118;707729;715073,7,0.019784303613470861
ki:3.1.3.1:14,ki,"('3.1.3.1', '14')",3.1.3.1,14,Zn2+,12,0.28592709735656252,Bacteria:5;Animalia:5;Fungi:1;Chromista:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.1#INHIBITORS,0.14196000404242168,Animalia:244;Bacteria:57;Fungi:20;Chromista:6;Archaea:5;Plantae:1,650882;652838;652967;654022;666229;677294;677550;703848;730309;94575;94617;94621,12,0.14396709331414084
ki:3.1.3.11:295,ki,"('3.1.3.11', '295')",3.1.3.11,295,"fructose 1,6-diphosphate",10,0.21301061988339232,Animalia:8;Bacteria:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.11#INHIBITORS,0.15119995461904565,Animalia:468;Bacteria:69;Plantae:33;Archaea:13;Fungi:11,170730;170753;170761;170763;170767;170772;170778;170788;170798;170807,10,0.06181066526434667
ki:5.4.99.5:415,ki,"('5.4.99.5', '415')",5.4.99.5,415,L-Tyr,10,0.26727285084777908,Plantae:7;Bacteria:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=5.4.99.5#INHIBITORS,0.21789443680302581,Bacteria:54;Plantae:31;Fungi:3;Archaea:2,"3535,3557,3564;3538;3541;3551;3554;3556;3561;3564;3572;703449",10,0.049378414044753266
ki:2.4.1.1:1112,ki,"('2.4.1.1', '1112')",2.4.1.1,1112,ADPglucose,13,0.28624697100209556,Plantae:8;Bacteria:4;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.4.1.1#INHIBITORS,0.21258932224312188,Animalia:363;Plantae:120;Bacteria:75;Fungi:35;Archaea:1,488226;488229;488238;488241;488246;488252;488255;488264;488266;488271;488277;488297;488298,13,0.073657648758973682
ki:3.1.1.3:15,ki,"('3.1.1.3', '15')",3.1.1.3,15,Ca2+,9,0.28289518590880575,Bacteria:6;Animalia:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.3#INHIBITORS,0.20506353893123674,Bacteria:263;Animalia:125;Plantae:28;Fungi:27;Archaea:1,651018;664236;665729;677702;690670;691471;692254;694933;715206,9,0.077831646977569002
ki:5.3.1.8:21,ki,"('5.3.1.8', '21')",5.3.1.8,21,EDTA,10,0.33304476005253059,Bacteria:4;Fungi:2;Plantae:2;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=5.3.1.8#INHIBITORS,0.27776137000266099,Fungi:44;Bacteria:35;Animalia:13;Plantae:11;Archaea:7,"2806,2828;2809,2810;2828;671785;693149;701797;702817;713854",8,0.055283390049869596
ki:2.5.1.7:2514,ki,"('2.5.1.7', '2514')",2.5.1.7,2514,ebselen,7,0.0,Bacteria:7,http://www.brenda-enzymes.org/enzyme.php?ecno=2.5.1.7#INHIBITORS,0.0,Bacteria:250,705091;721372,2,0.0
ki:1.15.1.1:22,ki,"('1.15.1.1', '22')",1.15.1.1,22,H2O2,28,0.22833837540282054,Bacteria:9;Plantae:8;Animalia:6;Archaea:2;Chromista:1;Protozoa:1;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.15.1.1#INHIBITORS,0.20973810131254697,Plantae:55;Animalia:51;Bacteria:49;Archaea:13;Fungi:5;Chromista:3;Protozoa:1,438096;438101;438108;438115;438117;438173;438176;438187;658667;660069;672442;676295;678369;689984;706067;706372;727206;727588;727790;728785,20,0.018600274090273566
ki:4.1.1.50:7028,ki,"('4.1.1.50', '7028')",4.1.1.50,7028,5'-deoxy-5'-[(2-aminooxyethyl)methylamino]adenosine,9,0.28541220867614492,Bacteria:4;Plantae:2;Fungi:1;Archaea:1;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.50#INHIBITORS,0.23099156876136781,Animalia:122;Bacteria:60;Plantae:42;Fungi:15;Archaea:12;Protozoa:6,703505,1,0.054420639914777108
ki:1.6.5.2:2,ki,"('1.6.5.2', '2')",1.6.5.2,2,more,7,0.2884354856752725,Animalia:4;Fungi:1;Bacteria:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.6.5.2#INHIBITORS,0.086979215560258061,Animalia:266;Plantae:21;Bacteria:5;Fungi:3;Archaea:2,394352;394353;688259;692722;714189;715428,6,0.20145627011501444
ki:4.6.1.2:512,ki,"('4.6.1.2', '512')",4.6.1.2,512,methylene blue,10,0.0,Animalia:10,http://www.brenda-enzymes.org/enzyme.php?ecno=4.6.1.2#INHIBITORS,0.05724545618070867,Animalia:220;Bacteria:6;Plantae:2,678983;691178;691656;692454,4,-0.05724545618070867
ki:3.1.1.3:6,ki,"('3.1.1.3', '6')",3.1.1.3,6,Mg2+,13,0.28924691108631856,Bacteria:7;Animalia:3;Plantae:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.3#INHIBITORS,0.20506353893123674,Bacteria:263;Animalia:125;Plantae:28;Fungi:27;Archaea:1,651018;652958;653521;665729;680948;681482;682616;691471;692254;715063;715206;716567,12,0.084183372155081815
ki:2.2.1.2:160,ki,"('2.2.1.2', '160')",2.2.1.2,160,sulfate,9,0.2872649242426551,Animalia:5;Fungi:2;Bacteria:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.2.1.2#INHIBITORS,0.26939712001717947,Animalia:16;Bacteria:8;Fungi:6;Plantae:4;Archaea:1,486027,1,0.017867804225475625
ki:4.1.1.17:5757,ki,"('4.1.1.17', '5757')",4.1.1.17,5757,antizyme,8,0.30325189149497606,Animalia:4;Bacteria:2;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.17#INHIBITORS,0.23241769238318075,Animalia:76;Plantae:35;Protozoa:9;Bacteria:7;Fungi:7,653200;677508;698865;700166;713734,5,0.07083419911179531
ki:3.1.3.16:5546,ki,"('3.1.3.16', '5546')",3.1.3.16,5546,fostriecin,8,0.18838508062821838,Animalia:7;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.16#INHIBITORS,0.17954629136868691,Animalia:245;Plantae:46;Archaea:27;Fungi:11;Bacteria:7,654818;656004;664131;664479;664705;679081;681683;729711,8,0.0088387892595314654
ki:4.2.1.1:1096,ki,"('4.2.1.1', '1096')",4.2.1.1,1096,sulfanilamide,15,0.26777165871362518,Animalia:10;Bacteria:4;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.2.1.1#INHIBITORS,0.1584869498754119,Animalia:1322;Bacteria:204;Fungi:136;Plantae:69;Archaea:54;Chromista:21,"33534;33535,33551;33543;33563;33579;652647;664306;665851;665852;680179;702804;706571;729386",13,0.10928470883821328
