reaction,galactose,acetate,pyruvate,fumarate,succinate,glucosamine,glycerol,mannose,xylose,glucose,fructose
FUSAtpp,0,0,0,0,0,0,0,0,0,0,0
G1PACT,6.82413333333333E-06,0.000007874,1.04986666666667E-05,1.10236E-05,1.15485333333333E-05,1.20734666666667E-05,1.23359333333333E-05,1.23359333333333E-05,1.44356666666667E-05,1.52230666666667E-05,1.70603333333333E-05
G1PPpp,0,0,0,0,0,0,0,0,0,0,0
G1PTT,0,0,0,0,0,0,0,0,0,0,0
G1Ptex,0,0,0,0,0,0,0,0,0,0,0
G1SAT,2.57688888888889E-07,2.97333333333333E-07,3.96444444444444E-07,4.16266666666667E-07,4.36088888888889E-07,4.55911111111111E-07,4.65822222222222E-07,4.65822222222222E-07,5.45111111111111E-07,5.74844444444445E-07,6.44222222222222E-07
G2PP,0,0,0,0,0,0,0,0,0,0,0
G2PPpp,0,0,0,0,0,0,0,0,0,0,0
G3PAT120,0,0,0,0,0,0,0,0,0,0,0
G3PAT140,0,0,0,0,0,0,0,0,0,0,0
G3PAT141,0,0,0,0,0,0,0,0,0,0,0
G3PAT160,4.60878888888889E-06,5.31783333333333E-06,7.09044444444444E-06,0.000007445,7.79948888888889E-06,0.000008154,8.33127222222222E-06,8.33127222222222E-06,9.74936111111111E-06,1.02811444444444E-05,0.000011522
G3PAT161,5.43212222222222E-06,6.26783333333333E-06,8.35711111111112E-06,0.000008775,9.19282222222222E-06,9.61067777777778E-06,9.81960555555556E-06,9.81960555555556E-06,0.000011491,1.21178111111111E-05,1.35803055555556E-05
G3PAT180,0,0,0,0,0,0,0,0,0,0,0
G3PAT181,0,0,0,0,0,0,0,0,0,0,0
G3PCabcpp,0,0,0,0,0,0,0,0,0,0,0
G3PCtex,0,0,0,0,0,0,0,0,0,0,0
G3PD2,0,0,0,0,0,0,0.0009207334,0,0,0,0
G3PD5,0,0,0,0,0,0,0,0,0,0,0
G3PD6,0,0,0,0,0,0,0,0,0,0,0
G3PD7,0,0,0,0,0,0,0,0,0,0,0
G3PEabcpp,0,0,0,0,0,0,0,0,0,0,0
G3PEtex,0,0,0,0,0,0,0,0,0,0,0
G3PGabcpp,0,0,0,0,0,0,0,0,0,0,0
G3PGtex,0,0,0,0,0,0,0,0,0,0,0
G3PIabcpp,0,0,0,0,0,0,0,0,0,0,0
G3PItex,0,0,0,0,0,0,0,0,0,0,0
G3PSabcpp,0,0,0,0,0,0,0,0,0,0,0
G3PStex,0,0,0,0,0,0,0,0,0,0,0
G3PT,0,0,0,0,0,0,0,0,0,0,0
G5SADs,1.59650833333333E-05,1.842125E-05,2.45616666666667E-05,2.578975E-05,2.70178333333333E-05,2.82459166666667E-05,0.00002886,0.00002886,3.37722916666667E-05,3.56144166666667E-05,3.99127083333333E-05
G5SD,1.59650833333333E-05,1.842125E-05,2.45616666666667E-05,2.578975E-05,2.70178333333333E-05,2.82459166666667E-05,0.00002886,0.00002886,3.37722916666667E-05,3.56144166666667E-05,3.99127083333333E-05
G6PDA,0,0,0,0,0,0.0013276778,0,0,0,0,0
G6PDH2r,0.0002794963,0.0003292265,0.0004693883,0.0002858768,0.000383072,0.000528751,0.0001704758,0.0005405798,0.0006400402,0.0006773379,0.0007643657
G6PP,0,0,0,0,0,0,0,0,0,0,0
G6Pt6_2pp,0,0,0,0,0,0,0,0,0,0,0
G6Ptex,0,0,0,0,0,0,0,0,0,0,0
GAL1PPpp,0,0,0,0,0,0,0,0,0,0,0
GAL1Ptex,0,0,0,0,0,0,0,0,0,0,0
GALBDtex,0,0,0,0,0,0,0,0,0,0,0
GALCTD,0,0,0,0,0,0,0,0,0,0,0
GALCTLO,0,0,0,0,0,0,0,0,0,0,0
GALCTND,0,0,0,0,0,0,0,0,0,0,0
GALCTNLt2pp,0,0,0,0,0,0,0,0,0,0,0
GALCTNLtex,0,0,0,0,0,0,0,0,0,0,0
GALCTNt2pp,0,0,0,0,0,0,0,0,0,0,0
GALCTNtex,0,0,0,0,0,0,0,0,0,0,0
GALCTt2rpp,0,0,0,0,0,0,0,0,0,0,0
GALCTtex,0,0,0,0,0,0,0,0,0,0,0
GALKr,0,0,0,0,0,0,0,0,0,0,0
GALM2pp,0,0,0,0,0,0,0,0,0,0,0
GALS3,0,0,0,0,0,0,0,0,0,0,0
GALT1,0,0,0,0,0,0,0,0,0,0,0
GALTptspp,0,0,0,0,0,0,0,0,0,0,0
GALTtex,0,0,0,0,0,0,0,0,0,0,0
GALURt2rpp,0,0,0,0,0,0,0,0,0,0,0
GALURtex,0,0,0,0,0,0,0,0,0,0,0
GALUi,0,0,0,0,0,0,0,0,0,0,0
GALabcpp,0,0,0,0,0,0,0,0,0,0,0
GALt2pp,0,0,0,0,0,0,0,0,0,0,0
GALtex,0,0,0,0,0,0,0,0,0,0,0
GAM6Pt6_2pp,0,0,0,0,0,0,0,0,0,0,0
GAMAN6Ptex,0,0,0,0,0,0,0,0,0,0,0
GAMptspp,0,0,0,0,0,0.0013397513,0,0,0,0,0
GAMtex,0,0,0,0,0,0.0013397513,0,0,0,0,0
GAPD,0.0012797679,0.0014631937,0.0010854829,0.0016038826,0.001513094,0.0021956896,0.0020440773,0.0022427534,0.0026096051,0.0027471745,0.0030681697
GARFT,3.21955833333369E-05,3.71487500000002E-05,4.95316666666659E-05,5.20082499999986E-05,5.4484833333332E-05,5.69614166666672E-05,0.00005852,5.8199708333333E-05,0.000068106,7.18209166666661E-05,0.000080489
GART,1.77161111111132E-07,2.04416666666639E-07,2.7255555555556E-07,2.86183333333412E-07,2.9981111111111E-07,3.13438888888915E-07,0,3.20252777777787E-07,3.74763888888864E-07,3.95205555555526E-07,4.42902777777831E-07
GBBTNtex,0,0,0,0,0,0,0,0,0,0,0
GCALDD,4.83166666666763E-08,5.57499999999883E-08,7.4333333333328E-08,0.000000078,8.17666666666593E-08,8.54833333333442E-08,8.73416666666674E-08,8.73416666666674E-08,1.0220833333333E-07,1.07783333333323E-07,1.20791666666693E-07
GDMANE,0,0,0,0,0,0,0,0,0,0,0
GDPDPK,0,0,0,0,0,0,0,0,0,0,0
GDPMNH,0,0,0,0,0,0,0,0,0,0,0
GDPMNP,0,0,0,0,0,0,0,0,0,0,0
GDPTPDP,0,0,0,0,0,0,0,0,0,0,0
GDPtex,0,0,0,0,0,0,0,0,0,0,0
GF6PTA,6.82413333333333E-06,0.000007874,1.04986666666667E-05,1.10236E-05,1.15485333333333E-05,0,1.23359333333333E-05,1.23359333333333E-05,1.44356666666667E-05,1.52230666666667E-05,1.70603333333333E-05
GGGABADr,0,0,0,0,0,0,0,0,0,0,0
GGGABAH,0,0,0,0,0,0,0,0,0,0,0
GGPTRCO,0,0,0,0,0,0,0,0,0,0,0
GGPTRCS,0,0,0,0,0,0,0,0,0,0,0
GHBDHx,0,0,0,0,0,0,0,0,0,0,0
GHMT2r,8.05624805555609E-05,9.29567083333336E-05,0.0001239423,0.0001301394,0.0001363365,0.0001425336,0.0001457923,0.0001456322,0.0001704206,0.0001797163,0.0002014062
GK1,1.76017111111111E-05,2.03096666666667E-05,2.70795555555556E-05,2.84335333333333E-05,2.97875111111111E-05,3.11414888888889E-05,3.18184777777778E-05,3.18184777777778E-05,3.72343888888889E-05,3.92653555555555E-05,4.40042777777778E-05
GLBRAN2,0,0,0,0,0,0,0,0,0,0,0
GLCATr,0,0,0,0,0,0,0,0,0,0,0
GLCDpp,0,0,0,0,0,0,0,0,0,0,0
GLCNt2rpp,0,0,0,0,0,0,0,0,0,0,0
GLCNtex,0,0,0,0,0,0,0,0,0,0,0
GLCP,0,0,0,0,0,0,0,0,0,0,0
GLCP2,0,0,0,0,0,0,0,0,0,0,0
GLCRAL,0,0,0,0,0,0,0,0,0,0,0
GLCRD,0,0,0,0,0,0,0,0,0,0,0
GLCRt2rpp,0,0,0,0,0,0,0,0,0,0,0
GLCRtex,0,0,0,0,0,0,0,0,0,0,0
GLCS1,0,0,0,0,0,0,0,0,0,0,0
GLCTR1,0,0,0,0,0,0,0,0,0,0,0
GLCTR2,0,0,0,0,0,0,0,0,0,0,0
GLCTR3,0,0,0,0,0,0,0,0,0,0,0
GLCUR1Ptex,0,0,0,0,0,0,0,0,0,0,0
GLCURt2rpp,0,0,0,0,0,0,0,0,0,0,0
GLCURtex,0,0,0,0,0,0,0,0,0,0,0
GLCabcpp,0,0,0,0,0,0,0,0,0,0,0
GLCptspp,0.0007733865,0.0008867601,0.0007546957,0.0009899965,0.0009674875,0,0.0001704758,0,0.0015953449,0.001680375,0
GLCt2pp,0,0,0,0,0,0,0,0,0,0,0
GLCtex,0.0007733865,0.0008867601,0.0007546957,0.0009899965,0.0009674875,0,0.0001704758,0,0.0015953449,0.001680375,0
GLCtexi,0,0,0,0,0,0,0,0,0,0,0
GLDBRAN2,0,0,0,0,0,0,0,0,0,0,0
GLGC,0,0,0,0,0,0,0,0,0,0,0
GLNS,0.0001307666,0.0001508846,0.0002011794,0.0002112384,0.0002212974,0.0002192829,0.0002363858,0.0002363858,0.0002766217,0.0002917102,0.0003269166
GLNTRS,0,0,0,0,0,0,0,0,0,0,0
GLNabcpp,0,0,0,0,0,0,0,0,0,0,0
GLNtex,0,0,0,0,0,0,0,0,0,0,0
GLTPD,0,0,0,0,0,0,0,0,0,0,0
GLU5K,1.59650833333333E-05,1.842125E-05,2.45616666666667E-05,2.578975E-05,2.70178333333333E-05,2.82459166666667E-05,0.00002886,0.00002886,3.37722916666667E-05,3.56144166666667E-05,3.99127083333333E-05
GLUABUTt7pp,0,0,0,0,0,0,0,0,0,0,0
GLUCYS,0,0,0,0,0,0,0,0,0,0,0
GLUDC,0,0,0,0,0,0,0,0,0,0,0
GLUDy,0,0,0,0,0,0,0,0,0,0,0
GLUN,0,0,0,0,0,0,0,0,0,0,0
GLUNpp,0,0,0,0,0,0,0,0,0,0,0
GLUPRT,3.2372744444448E-05,3.73531666666669E-05,4.98042222222214E-05,5.2294433333332E-05,5.47846444444431E-05,5.72748555555561E-05,0.00005852,0.00005852,6.84808055555546E-05,7.22161222222216E-05,8.09318611111099E-05
GLUR,0,0,0,0,0,0,0,0,0,0,0
GLUSy,0,0,0,0,0,0,0,0,0,0,0
GLUTRR,2.57688888888889E-07,2.97333333333333E-07,3.96444444444444E-07,4.16266666666667E-07,4.36088888888889E-07,4.55911111111111E-07,4.65822222222222E-07,4.65822222222222E-07,5.45111111111111E-07,5.74844444444445E-07,6.44222222222222E-07
GLUTRS,2.57688888888889E-07,2.97333333333333E-07,3.96444444444444E-07,4.16266666666667E-07,4.36088888888889E-07,4.55911111111111E-07,4.65822222222222E-07,4.65822222222222E-07,5.45111111111111E-07,5.74844444444445E-07,6.44222222222222E-07
GLUabcpp,0,0,0,0,0,0,0,0,0,0,0
GLUt2rpp,0,0,0,0,0,0,0,0,0,0,0
GLUt4pp,0,0,0,0,0,0,0,0,0,0,0
GLUtex,0,0,0,0,0,0,0,0,0,0,0
GLXCL,0,0,0,0,0,0,0,0,0,0,0
GLYALDtex,0,0,0,0,0,0,0,0,0,0,0
GLYALDtpp,0,0,0,0,0,0,0,0,0,0,0
GLYAT,0,0,0,0,0,0,0,0,0,0,0
GLYBabcpp,0,0,0,0,0,0,0,0,0,0,0
GLYBt2pp,0,0,0,0,0,0,0,0,0,0,0
GLYBtex,0,0,0,0,0,0,0,0,0,0,0
GLYC2Pabcpp,0,0,0,0,0,0,0,0,0,0,0
GLYC2Ptex,0,0,0,0,0,0,0,0,0,0,0
GLYC3Pabcpp,0,0,0,0,0,0,0,0,0,0,0
GLYC3Pt6pp,0,0,0,0,0,0,0,0,0,0,0
GLYC3Ptex,0,0,0,0,0,0,0,0,0,0,0
GLYCAt2rpp,0,0,0,0,0,0,0,0,0,0,0
GLYCAtex,0,0,0,0,0,0,0,0,0,0,0
GLYCDx,0,0,0,0,0,0,0.0011353154,0,0,0,0
GLYCK,0,0,0,0,0,0,0,0,0,0,0
GLYCK2,0,0,0,0,0,0,0,0,0,0,0
GLYCL,3.94365833333513E-06,4.55037500000008E-06,6.06716666666627E-06,6.37052499999931E-06,6.67388333333266E-06,6.97724166666686E-06,0.000007289,7.12892083333324E-06,8.34235416666626E-06,8.7973916666663E-06,9.8591458333327E-06
GLYCLTDx,0,0,0,0,0,0,0,0,0,0,0
GLYCLTDy,0,0,0,0,0,0,0,0,0,0,0
GLYCLTt2rpp,0,0,0,0,0,0,0,0,0,0,0
GLYCLTt4pp,0,0,0,6.0725E-07,0,0,0,0,0,0,0
GLYCLTtex,0,0,0,0,0,0,0,0,0,0,0
GLYCTO2,4.83166666666763E-08,5.57499999999883E-08,7.4333333333328E-08,0,0,8.54833333333442E-08,8.73416666666674E-08,8.73416666666674E-08,1.0220833333333E-07,1.07783333333323E-07,1.20791666666693E-07
GLYCTO3,0,0,0,0,0,0,0,0,0,0,0
GLYCTO4,0,0,0,0,0,0,0,0,0,0,0
GLYCtex,0,0,0,0,0,0,0.0020741997,0,0,0,0
GLYCtpp,0,0,0,0,0,0,0,0,0,0,0
GLYK,0,0,0,0,0,0,0.0009388843,0,0,0,0
GLYOX,0,0,0,0,0,0,0,0,0,0,0
GLYOX3,0,0,0,0,0,0,0,0,0,0,0
GLYTRS,0,0,0,0,0,0,0,0,0,0,0
GLYt2pp,0,0,0,0,0,0,0,0,0,0,0
GLYt2rpp,0,0,0,0,0,0,0,0,0,0,0
GLYt4pp,0,0,0,0,0,0,0,0,0,0,0
GLYtex,0,0,0,0,0,0,0,0,0,0,0
GMAND,0,0,0,0,0,0,0,0,0,0,0
GMHEPAT,0,0,0,0,0,0,0,0,0,0,0
GMHEPK,0,0,0,0,0,0,0,0,0,0,0
GMHEPPA,0,0,0,0,0,0,0,0,0,0,0
GMPR,0,0,0,0,0,0,0,0,0,0,0
GMPS2,1.76017111111111E-05,2.03096666666667E-05,2.70795555555556E-05,2.84335333333333E-05,2.97875111111111E-05,3.11414888888889E-05,3.18184777777778E-05,3.18184777777778E-05,3.72343888888889E-05,3.92653555555555E-05,4.40042777777778E-05
GMPtex,0,0,0,0,0,0,0,0,0,0,0
GND,0.0002794963,0.0003292265,0.0004693883,0.0002858768,0.000383072,0.000528751,0.0001704758,0.0005405798,0.0006400402,0.0006773379,0.0007643657
GNK,0,0,0,0,0,0,0,0,0,0,0
GOFUCR,0,0,0,0,0,0,0,0,0,0,0
GP4GH,0,0,0,0,0,0,0,0,0,0,0
GPDDA1,0,0,0,0,0,0,0,0,0,0,0
GPDDA1pp,0,0,0,0,0,0,0,0,0,0,0
GPDDA2,0,0,0,0,0,0,0,0,0,0,0
GPDDA2pp,0,0,0,0,0,0,0,0,0,0,0
GPDDA3,0,0,0,0,0,0,0,0,0,0,0
GPDDA3pp,0,0,0,0,0,0,0,0,0,0,0
GPDDA4,0,0,0,0,0,0,0,0,0,0,0
GPDDA4pp,0,0,0,0,0,0,0,0,0,0,0
GPDDA5,0,0,0,0,0,0,0,0,0,0,0
GPDDA5pp,0,0,0,0,0,0,0,0,0,0,0
GRTT,2.00777777777778E-08,2.31666666666664E-08,3.08888888888887E-08,3.24333333333335E-08,0.000000034,3.55222222222223E-08,3.62944444444443E-08,3.62944444444442E-08,4.24722222222225E-08,4.47888888888889E-08,5.01944444444451E-08
GRXR,0,0,0,0,0,0,0,0,0,0,0
GSNK,0,0,0,0,0,0,0,0,0,0,0
GSNt2pp,0,0,0,0,0,0,0,0,0,0,0
GSNtex,0,0,0,0,0,0,0,0,0,0,0
GSPMDA,0,0,0,0,0,0,0,0,0,0,0
GSPMDS,0,0,0,0,0,0,0,0,0,0,0
GTHOXtex,0,0,0,0,0,0,0,0,0,0,0
GTHOr,0,0,0,0,0,0,0,0,0,0,0
GTHPi,0,0,0,0,0,0,0,0,0,0,0
GTHRDHpp,0,0,0,0,0,0,0,0,0,0,0
GTHRDabc2pp,0,0,0,0,0,0,0,0,0,0,0
GTHRDabcpp,0,0,0,0,0,0,0,0,0,0,0
GTHRDtex,0,0,0,0,0,0,0,0,0,0,0
GTHS,0,0,0,0,0,0,0,0,0,0,0
GTPCI,4.83166666666763E-08,5.57499999999883E-08,7.4333333333328E-08,0.000000078,8.17666666666593E-08,8.54833333333442E-08,8.73416666666674E-08,8.73416666666674E-08,1.0220833333333E-07,1.07783333333323E-07,1.20791666666693E-07
GTPCII2,3.22111111111147E-08,3.71666666666614E-08,4.95555555555588E-08,0.000000052,5.45111111111131E-08,0.000000057,5.82277777777962E-08,5.82277777777808E-08,6.81388888888817E-08,7.18555555555494E-08,8.05277777777869E-08
GTPDPDP,0,0,0,0,0,0,0,0,0,0,0
GTPDPK,0,0,0,0,0,0,0,0,0,0,0
GTPHs,0,0,0,0,0,0,0,0,0,0,0
GTPtex,0,0,0,0,0,0,0,0,0,0,0
GUACYC,0,0,0,0,0,0,0,0,0,0,0
GUAD,0,0,0,0,0,0,0,0,0,0,0
GUAPRT,0,0,0,0,0,0,0,0,0,0,0
GUAt2pp,0,0,0,0,0,0,0,0,0,0,0
GUAtex,0,0,0,0,0,0,0,0,0,0,0
GUAtpp,0,0,0,0,0,0,0,0,0,0,0
GUI1,0,0,0,0,0,0,0,0,0,0,0
GUI2,0,0,0,0,0,0,0,0,0,0,0
GUR1PPpp,0,0,0,0,0,0,0,0,0,0,0
H2O2tex,0,0,0,0,0,0,0,0,0,0,0
H2Otex,0,0,0,0,0,0,0,0,0,0,0
H2Otpp,0,0,0,0,0,0,0,0,0,0,0
H2SO,0,0,0,0,0,0,0,0,0,0,0
H2St1pp,0,0,0,0,0,0,0,0,0,0,0
H2Stex,0,0,0,0,0,0,0,0,0,0,0
H2tex,0,0,0,0,0,0,0,0,0,0,0
H2tpp,0,0,0,0,0,0,0,0,0,0,0
HACD1,2.57024444444444E-05,2.96566666666667E-05,3.95422222222222E-05,4.15193333333333E-05,4.34964444444444E-05,4.54735555555556E-05,4.64621111111111E-05,4.64621111111111E-05,5.43705555555556E-05,5.73362222222222E-05,6.42561111111111E-05
HACD2,2.57024444444444E-05,2.96566666666667E-05,3.95422222222222E-05,4.15193333333333E-05,4.34964444444444E-05,4.54735555555556E-05,4.64621111111111E-05,4.64621111111111E-05,5.43705555555556E-05,5.73362222222222E-05,6.42561111111111E-05
HACD3,2.57024444444444E-05,2.96566666666667E-05,3.95422222222222E-05,4.15193333333333E-05,4.34964444444444E-05,4.54735555555556E-05,4.64621111111111E-05,4.64621111111111E-05,5.43705555555556E-05,5.73362222222222E-05,6.42561111111111E-05
HACD4,2.57024444444444E-05,2.96566666666667E-05,3.95422222222222E-05,4.15193333333333E-05,4.34964444444444E-05,4.54735555555556E-05,4.64621111111111E-05,4.64621111111111E-05,5.43705555555556E-05,5.73362222222222E-05,6.42561111111111E-05
HACD5,2.57024444444444E-05,2.96566666666667E-05,3.95422222222222E-05,4.15193333333333E-05,4.34964444444444E-05,4.54735555555556E-05,4.64621111111111E-05,4.64621111111111E-05,5.43705555555556E-05,5.73362222222222E-05,6.42561111111111E-05
HACD6,2.00818222222222E-05,2.31713333333333E-05,3.08951111111111E-05,3.24398666666667E-05,3.39846222222222E-05,3.55293777777778E-05,3.63017555555556E-05,3.63017555555556E-05,4.24807777777778E-05,4.47979111111111E-05,5.02045555555556E-05
HACD7,2.00818222222222E-05,2.31713333333333E-05,3.08951111111111E-05,3.24398666666667E-05,3.39846222222222E-05,3.55293777777778E-05,3.63017555555556E-05,3.63017555555556E-05,4.24807777777778E-05,4.47979111111111E-05,5.02045555555556E-05
HACD8,0,0,0,0,0,0,0,0,0,0,0
HADPCOADH3,0,0,0,0,0,0,0,0,0,0,0
HBZOPT,1.61055555555556E-08,1.85833333333333E-08,2.47777777777778E-08,0.000000026,2.72555555555556E-08,2.84944444444444E-08,2.91138888888889E-08,2.91138888888889E-08,3.40694444444444E-08,3.59277777777778E-08,4.02638888888889E-08
HCINNMt2rpp,0,0,0,0,0,0,0,0,0,0,0
HCINNMtex,0,0,0,0,0,0,0,0,0,0,0
HCO3E,3.7977694444448E-05,4.38204166666669E-05,5.84272222222214E-05,6.1348583333332E-05,6.42699444444431E-05,6.71913055555561E-05,0.000068652,0.000068652,8.03374305555546E-05,8.47194722222216E-05,9.49442361111099E-05
HCYSMT,0,0,0,0,0,0,0,0,0,0,0
HCYSMT2,0,0,0,0,0,0,0,0,0,0,0
HDCAtexi,0,0,0,0,0,0,0,0,0,0,0
HDCEAtexi,0,0,0,0,0,0,0,0,0,0,0
HEMEOS,0,0,0,0,0,0,0,0,0,0,0
HEPK1,0,0,0,0,0,0,0,0,0,0,0
HEPK2,0,0,0,0,0,0,0,0,0,0,0
HEPT1,0,0,0,0,0,0,0,0,0,0,0
HEPT2,0,0,0,0,0,0,0,0,0,0,0
HEPT3,0,0,0,0,0,0,0,0,0,0,0
HEPT4,0,0,0,0,0,0,0,0,0,0,0
HETZK,0,0,0,0,0,0,0,0,0,0,0
HEX1,0,0,0,0,0,0,0,0,0,0,0
HEX4,0,0,0,0,0,0,0,0,0,0,0
HEX7,0,0,0,0,0,0,0,0,0,0,0
HEXt2rpp,0,0,0,0,0,0,0,0,0,0,0
HG2abcpp,0,0,0,0,0,0,0,0,0,0,0
HG2t3pp,0,0,0,0,0,0,0,0,0,0,0
HG2tex,0,0,0,0,0,0,0,0,0,0,0
HISTD,6.84218888888889E-06,7.89483333333333E-06,1.05264444444444E-05,1.10527666666667E-05,1.15790888888889E-05,1.21054111111111E-05,1.23685722222222E-05,1.23685722222222E-05,1.44738611111111E-05,1.52633444444444E-05,1.71054722222222E-05
HISTP,6.84218888888889E-06,7.89483333333333E-06,1.05264444444444E-05,1.10527666666667E-05,1.15790888888889E-05,1.21054111111111E-05,1.23685722222222E-05,1.23685722222222E-05,1.44738611111111E-05,1.52633444444444E-05,1.71054722222222E-05
HISTRS,0,0,0,0,0,0,0,0,0,0,0
HISabcpp,0,0,0,0,0,0,0,0,0,0,0
HISt2rpp,0,0,0,0,0,0,0,0,0,0,0
HIStex,0,0,0,0,0,0,0,0,0,0,0
HKNDDH,0,0,0,0,0,0,0,0,0,0,0
HKNTDH,0,0,0,0,0,0,0,0,0,0,0
HMBS,3.22111111111111E-08,3.71666666666667E-08,4.95555555555556E-08,0.000000052,5.45111111111111E-08,0.000000057,5.82277777777778E-08,5.82277777777778E-08,6.81388888888889E-08,7.18555555555556E-08,8.05277777777778E-08
HMPK1,0,0,0,0,0,0,0,0,0,0,0
HOMt2pp,0,0,0,0,0,0,0,0,0,0,0
HOMtex,0,0,0,0,0,0,0,0,0,0,0
HOPNTAL,0,0,0,0,0,0,0,0,0,0,0
HPPK2,4.83166666666763E-08,5.57499999999883E-08,7.4333333333328E-08,0.000000078,8.17666666666593E-08,8.54833333333442E-08,8.73416666666674E-08,8.73416666666674E-08,1.0220833333333E-07,1.07783333333323E-07,1.20791666666693E-07
HPPPNDO,0,0,0,0,0,0,0,0,0,0,0
HPPPNt2rpp,0,0,0,0,0,0,0,0,0,0,0
HPPPNtex,0,0,0,0,0,0,0,0,0,0,0
HPYRI,0,0,0,0,0,0,0,0,0,0,0
HPYRRx,0,0,0,0,0,0,0,0,0,0,0
HPYRRy,0,0,0,0,0,0,0,0,0,0,0
HSDy,0,0,0,0,0,0,0,0,0,0,0
HSK,3.93044888888889E-05,4.53513333333333E-05,6.04684444444445E-05,6.34918666666667E-05,6.65152888888889E-05,6.95387111111111E-05,7.10504222222222E-05,7.10504222222222E-05,8.31441111111111E-05,8.76792444444444E-05,9.82612222222222E-05
HSST,1.11157944444444E-05,1.28259166666667E-05,1.71012222222222E-05,1.79562833333333E-05,1.88113444444445E-05,1.96664055555556E-05,2.00939361111111E-05,2.00939361111111E-05,2.35141805555556E-05,2.47967722222222E-05,2.77894861111111E-05
HSTPT,6.84218888888889E-06,7.89483333333333E-06,1.05264444444444E-05,1.10527666666667E-05,1.15790888888889E-05,1.21054111111111E-05,1.23685722222222E-05,1.23685722222222E-05,1.44738611111111E-05,1.52633444444444E-05,1.71054722222222E-05
HXAND,0,0,0,0,0,0,0,0,0,0,0
HXAtex,0,0,0,0,0,0,0,0,0,0,0
HXCT,0,0,0,0,0,0,0,0,0,0,0
HXPRT,0,0,0,0,0,0,0,0,0,0,0
HYD1pp,0,0,0,0,0,0,0,0,0,0,0
HYD2pp,0,0,0,0,0,0,0,0,0,0,0
HYD3pp,0,0,0,0,0,0,0,0,0,0,0
HYPOE,0,0,0,0,0,0,0,0,0,0,0
HYXNtex,0,0,0,0,0,0,0,0,0,0,0
HYXNtpp,0,0,0,0,0,0,0,0,0,0,0
Htex,0,0,0,0,0,0,0,0,0,0,0
I2FE2SR,1.44444444444444E-10,1.66666666666667E-10,2.22222222222222E-10,2.33333333333333E-10,2.44444444444444E-10,2.55555555555556E-10,2.61111111111111E-10,2.61111111111111E-10,3.05555555555556E-10,3.22222222222222E-10,3.61111111111111E-10
I2FE2SS,2.06555555555556E-08,2.38333333333333E-08,3.17777777777778E-08,3.33666666666666E-08,0.000000035,3.65444444444445E-08,3.73388888888888E-08,3.73388888888888E-08,4.36944444444444E-08,4.60777777777779E-08,5.16388888888889E-08
I2FE2SS2,1.87777777777778E-08,2.16666666666667E-08,2.88888888888889E-08,3.03333333333333E-08,3.17777777777778E-08,3.32222222222222E-08,3.39444444444444E-08,3.39444444444444E-08,3.97222222222222E-08,4.1888888888889E-08,4.69444444444444E-08
I2FE2ST,0.000000002,2.33333333333333E-09,3.11111111111111E-09,3.26666666666667E-09,3.42222222222222E-09,3.57777777777778E-09,3.65555555555555E-09,3.65555555555555E-09,4.27777777777778E-09,4.51111111111111E-09,5.05555555555556E-09
I4FE4SR,1.87777777777778E-08,2.16666666666667E-08,2.88888888888889E-08,3.03333333333333E-08,3.17777777777778E-08,3.32222222222222E-08,3.39444444444444E-08,3.39444444444444E-08,3.97222222222222E-08,4.1888888888889E-08,4.69444444444444E-08
I4FE4ST,1.87777777777778E-08,2.16666666666667E-08,2.88888888888889E-08,3.03333333333333E-08,3.17777777777778E-08,3.32222222222222E-08,3.39444444444444E-08,3.39444444444444E-08,3.97222222222222E-08,4.1888888888889E-08,4.69444444444444E-08
ICDHyr,0.0003983356,0.0004461565,0.000534036,0.0001866727,0.0006185852,0.0006362326,0.0004505588,0.0006493952,0.0007450369,0.0007809025,0.000864589
ICHORS,0,0,0,0,0,0,0,0,0,0,0
ICHORSi,0,0,0,0,0,0,0,0,0,0,0
ICHORT,0,0,0,0,0,0,0,0,0,0,0
ICL,0,0,0.0002810426,0,0,0,0,0,0,0,0
ICYSDS,1.30361111111111E-07,1.50416666666667E-07,2.00555555555555E-07,2.10583333333333E-07,2.20611111111111E-07,2.30638888888889E-07,2.35652777777778E-07,2.35652777777778E-07,2.75763888888889E-07,2.90805555555556E-07,3.25902777777778E-07
IDOND,0,0,0,0,0,0,0,0,0,0,0
IDOND2,0,0,0,0,0,0,0,0,0,0,0
IDONt2rpp,0,0,0,0,0,0,0,0,0,0,0
IDONtex,0,0,0,0,0,0,0,0,0,0,0
IG3PS,6.84218888888889E-06,7.89483333333333E-06,1.05264444444444E-05,1.10527666666667E-05,1.15790888888889E-05,1.21054111111111E-05,1.23685722222222E-05,1.23685722222222E-05,1.44738611111111E-05,1.52633444444444E-05,1.71054722222222E-05
IGPDH,6.84218888888889E-06,7.89483333333333E-06,1.05264444444444E-05,1.10527666666667E-05,1.15790888888889E-05,1.21054111111111E-05,1.23685722222222E-05,1.23685722222222E-05,1.44738611111111E-05,1.52633444444444E-05,1.71054722222222E-05
IGPS,4.10532777777778E-06,4.73691666666667E-06,6.31588888888889E-06,6.63168333333333E-06,6.94747777777778E-06,7.26327222222222E-06,7.42116944444445E-06,7.42116944444445E-06,8.68434722222222E-06,0.000009158,1.02633194444444E-05
ILETA,0,0,0,0,0,0,0,0,0,0,0
