,EC_number,Cofactor,Organism,LigandID,Commentary,Literature,ChEBI,bigg.metabolite,KEGG_ID,Compound
7374,1.2.1.83,more,Pseudomonas sp.,2,no cofactor: NAD+,718644,33206,,,
7375,1.2.1.83,NADP+,Pseudomonas sp.,10,specific for NADP+,718644,,,,
7376,1.2.1.84,more,Mus musculus,2,no cofactor: NADH,656242,33206,,,
7377,1.2.1.84,more,Cavia porcellus,2,no cofactor: NADH,719776,33206,,,
7378,1.2.1.84,NADPH,Mus musculus,5,specific for NADPH,656242,16474,nadph_c,C00005,NADPH
7379,1.2.1.84,NADPH,Mus musculus,5,,656242,16474,nadph_c,C00005,NADPH
7380,1.2.1.84,NADPH,Cavia porcellus,5,specific for NADPH,719776,16474,nadph_c,C00005,NADPH
7381,1.2.1.85,NAD+,Paenibacillus sp.,7,highly specific for NAD+,704310,,,,
7382,1.2.1.86,more,Castellaniella defragrans,2,enzyme activity is independent of coenzyme A,718643,33206,,,
7383,1.2.1.87,NAD+,Burkholderia xenovorans,7,"BphJ is able to utilize NAD+ and NADP+ with comparable kcat values, but the apparent Km-value for NAD+ is 16fold lower than for NADP+",721615,,,,
7384,1.2.1.87,NADP+,Burkholderia xenovorans,10,"BphJ is able to utilize NAD+ and NADP+ with comparable kcat values, but the apparent Km-value for NAD+ is 16fold lower than for NADP+",721615,,,,
7385,1.2.1.88,FAD,Escherichia coli,20,"flavin cofactor, 1.2fold stimulated by exogenous FAD",722591,16238,fad_c,C00016,FAD
7386,1.2.1.88,NAD+,Homo sapiens,7,,392039,,,,
7387,1.2.1.88,NAD+,Bacillus caldotenax,7,,392041,,,,
7388,1.2.1.88,NAD+,Geobacillus stearothermophilus,7,,392041,,,,
7389,1.2.1.88,NAD+,Geobacillus thermodenitrificans,7,,392041,,,,
7390,1.2.1.88,NAD+,Lysinibacillus sphaericus,7,,392041,,,,
7391,1.2.1.88,NAD+,Rattus norvegicus,7,,"392039, 392042, 392043",,,,
7392,1.2.1.88,NAD+,Salmonella enterica subsp. enterica serovar Typhimurium,7,,392044,,,,
7393,1.2.1.88,NAD+,Saccharomyces cerevisiae,7,,392046,,,,
7394,1.2.1.88,NAD+,Rattus norvegicus,7,preferentially,392047,,,,
7395,1.2.1.88,NAD+,Cucurbita maxima,7,preferentially,392049,,,,
7396,1.2.1.88,NAD+,Pisum sativum,7,preferentially,392049,,,,
7397,1.2.1.88,NAD+,Ricinus communis,7,preferentially,392049,,,,
7398,1.2.1.88,NAD+,Zea mays,7,preferentially,392049,,,,
7399,1.2.1.88,NAD+,Bos taurus,7,preferentially,"392053, 392056",,,,
7400,1.2.1.88,NAD+,Agaricus bisporus,7,,392058,,,,
7401,1.2.1.88,NAD+,Streptomyces coelicolor,7,,392059,,,,
7402,1.2.1.88,NAD+,Solanum tuberosum,7,preferentially,392062,,,,
7403,1.2.1.88,NAD+,Homo sapiens,7,dependent on,392064,,,,
7404,1.2.1.88,NAD+,Rattus norvegicus,7,preferred cofactor,654887,,,,
7405,1.2.1.88,NAD+,Oryza sativa,7,,698095,,,,
7406,1.2.1.88,NADP+,Lysinibacillus sphaericus,10,8.1times higher activity compared to NAD+,392041,,,,
7407,1.2.1.88,NADP+,Cucurbita maxima,10,,392049,,,,
7408,1.2.1.88,NADP+,Pisum sativum,10,,392049,,,,
7409,1.2.1.88,NADP+,Ricinus communis,10,,392049,,,,
7410,1.2.1.88,NADP+,Zea mays,10,,392049,,,,
7411,1.2.1.88,NADP+,Bos taurus,10,,"392053, 392056",,,,
7412,1.2.1.88,NADP+,Solanum tuberosum,10,60% of the activity with NAD+,392062,,,,
7413,1.2.1.88,NADP+,Rattus norvegicus,10,,654887,,,,
7414,1.2.1.88,NADP+,Oryza sativa,10,,698095,,,,
7415,1.2.1.89,NADP+,Thermoplasma acidophilum,10,completely inactive when NAD+ is substituted for NADP+,724216,,,,
7416,1.2.1.89,NADP+,Picrophilus torridus,10,completely inactive with NAD+,724992,,,,
7417,1.2.1.89,NADP+,Thermoplasma acidophilum,10,completely inactive with NAD+,724992,,,,
7418,1.2.1.89,NADP+,Thermoplasma acidophilum,10,"also accepts NAD+ under technically relevant conditions, cofactor above 1 mM, Km for NADP+: 0.022 mM, Km for NAD+ is 22.13 mM, at H 6.2, 50°C",726348,,,,
7419,1.2.1.90,NAD+,Thermoproteus tenax,7,"NADP(H), NADH, and ATP reduce the affinity for the cosubstrate, AMP, ADP, D-glucose 1-phosphate, and D-fructose 6-phosphate increase the affinity for NAD+. Additionally, most of the effectors investigated induce cooperativity of NAD+ binding. NADP+ cannot replace NAD+",727825,,,,
7420,1.2.1.90,NAD+,Thermoproteus tenax,7,"the enzyme is able to utilize NAD+ and NADP+ as cofactor. Without activator Vmax of the NADP-dependent reaction is 40% compared to the NAD+-dependent reaction. In presence of activators (D-glucose 1-phosphate, D-fructose 6-phosphate, AMP and ADP) Vmax of the NADP+-dependent reaction increases by a factor of 3",728132,,,,
7421,1.2.1.90,NADP+,Thermoproteus tenax,10,"the enzyme is able to utilize NAD+ and NADP+ as cofactor. Without activator Vmax of the NADP-dependent reaction is 40% compared to the NAD+-dependent reaction. In presence of activators (D-glucose 1-phosphate, D-fructose 6-phosphate, AMP and ADP) Vmax of the NADP+-dependent reaction increases by a factor of 3",728132,,,,
7422,1.2.1.91,NADP+,Escherichia coli,10,,715582,,,,
7423,1.2.1.92,NAD+,Vibrio sp.,7,"among the cofactors, NADP+, NAD+ and NADPH, the highest abundances of reaction products are observed when NADP+ is added to the crude enzyme reaction mixture",729648,,,,
7424,1.2.1.92,NADP+,Vibrio sp.,10,"among the cofactors, NADP+, NAD+ and NADPH, the highest abundances of reaction products are observed when NADP+ is added to the crude enzyme reaction mixture",729648,,,,
7425,1.2.1.93,Fe-S center,Gottschalkia acidurici,3290,the enzyme contains iron-sulfur clusters,731180,,,,
7426,1.2.1.93,FMN,Gottschalkia acidurici,56,enzyme preparation contains FMN,731180,17621,fmn_c,C00061,FMN
7427,1.2.1.93,NAD+,Gottschalkia acidurici,7,NADP+ can not substitute for NAD+,731180,,,,
7428,1.2.1.94,more,Manduca sexta,2,no activity with NADP+,717961,33206,,,
7429,1.2.1.94,NAD+,Manduca sexta,7,dependent on,717961,,,,
7430,1.2.1.94,NAD+,Cyperus iria,7,dependent on,718228,,,,
7431,1.2.1.94,NAD+,Aedes aegypti,7,could not be substituted by NADP+,725133,,,,
7432,1.2.1.95,NADPH,Candida albicans,5,,656800,16474,nadph_c,C00005,NADPH
7433,1.2.2.1,cytochrome c,Pseudomonas aeruginosa,84,in its purest state the enzyme contains one molecule of cytochrome co-ordinated by two histidine side chains in the oxidized state,663912,,,,
7434,1.2.2.B1,pyrroloquinoline quinone,Methylococcus capsulatus,210,"pyrroloquinoline quinone-to-subunit stochiometry of approximately 1:1, 3.6 mol of pyrroloquinoline quinone per mol of enzyme",288469,18315,pqq_c,C00113,PQQ
7435,1.2.2.B2,pyrroloquinoline quinone,Methylomonas sp. J,210,,389950,18315,pqq_c,C00113,PQQ
7436,1.2.2.B2,pyrroloquinoline quinone,Methylosinus sp.,210,"prosthetic group, 1.3 molecules per enzyme molecule",687432,18315,pqq_c,C00113,PQQ
7437,1.2.2.B2,pyrroloquinoline quinone,Methylocystis sp.,210,0.65 mole per subunit,692909,18315,pqq_c,C00113,PQQ
7438,1.2.2.4,ascorbate,Mus musculus,94,,673552,29073,,C00072,Ascorbate
7439,1.2.2.4,FAD,Hydrogenophaga pseudoflava,20,contains 2 mol of non-covalently bound FAD per mol of enzyme,11607,16238,fad_c,C00016,FAD
7440,1.2.2.4,FAD,Oligotropha carboxidovorans,20,contains 2 mol of non-covalently bound FAD per mol of enzyme,11607,16238,fad_c,C00016,FAD
7441,1.2.2.4,FAD,Pseudomonas carboxydohydrogena,20,contains 2 mol of non-covalently bound FAD per mol of enzyme,11607,16238,fad_c,C00016,FAD
7442,1.2.2.4,FAD,Hydrogenophaga pseudoflava,20,,390483,16238,fad_c,C00016,FAD
7443,1.2.2.4,FAD,Pseudomonas thermocarboxydovorans,20,2.2 mol per mol of enzyme dimer,655594,16238,fad_c,C00016,FAD
7444,1.2.2.4,molybdenum cofactor,Hydrogenibacillus schlegelii,1164,"the enzyme contains a molybdenum cofactor, which is non-covalently bound to the enzyme. Bactopterin is the organic portion of the molybdenum cofactor",11607,71306,,,
7445,1.2.2.4,molybdenum cofactor,Hydrogenophaga pseudoflava,1164,"the enzyme contains a molybdenum cofactor, which is non-covalently bound to the enzyme. Bactopterin is the organic portion of the molybdenum cofactor",11607,71306,,,
7446,1.2.2.4,molybdenum cofactor,Oligotropha carboxidovorans,1164,"the enzyme contains a molybdenum cofactor, which is non-covalently bound to the enzyme. Bactopterin is the organic portion of the molybdenum cofactor",11607,71306,,,
7447,1.2.2.4,molybdenum cofactor,Pseudomonas carboxydohydrogena,1164,"the enzyme contains a molybdenum cofactor, which is non-covalently bound to the enzyme. Bactopterin is the organic portion of the molybdenum cofactor",11607,71306,,,
7448,1.2.2.4,molybdenum cofactor,Pseudomonas thermocarboxydovorans,1164,"the enzyme contains a molybdenum cofactor, which is non-covalently bound to the enzyme. Bactopterin is the organic portion of the molybdenum cofactor",11607,71306,,,
7449,1.2.3.1,FAD,Mesocricetus auratus,20,,390376,16238,fad_c,C00016,FAD
7450,1.2.3.1,FAD,Zea mays,20,,390381,16238,fad_c,C00016,FAD
7451,1.2.3.1,FAD,Bos taurus,20,,390382,16238,fad_c,C00016,FAD
7452,1.2.3.1,FAD,Cavia porcellus,20,,"390376, 390390",16238,fad_c,C00016,FAD
7453,1.2.3.1,FAD,Cavia porcellus,20,2.1 mol per mol native enzyme,390396,16238,fad_c,C00016,FAD
7454,1.2.3.1,FAD,Drosophila melanogaster,20,0.3-0.5 mol per mol enzyme,390410,16238,fad_c,C00016,FAD
7455,1.2.3.1,FAD,Oryctolagus cuniculus,20,2.03 mol per mol enzyme,390412,16238,fad_c,C00016,FAD
7456,1.2.3.1,FAD,Sus scrofa,20,,390412,16238,fad_c,C00016,FAD
7457,1.2.3.1,FAD,Oryctolagus cuniculus,20,2 mol per mol enzyme,390417,16238,fad_c,C00016,FAD
7458,1.2.3.1,FAD,Oryctolagus cuniculus,20,2.0 mol FAD per mol enzyme,390423,16238,fad_c,C00016,FAD
7459,1.2.3.1,FAD,Rattus sp.,20,,390425,16238,fad_c,C00016,FAD
7460,1.2.3.1,FAD,Pseudomonas sp.,20,aldehyde oxidase probably contains 1 mol of FAD per mol of enzyme,644705,16238,fad_c,C00016,FAD
7461,1.2.3.1,FAD,Bombyx mori,20,,692468,16238,fad_c,C00016,FAD
7462,1.2.3.1,FAD,Aspergillus oryzae,20,,710735,16238,fad_c,C00016,FAD
7463,1.2.3.1,FAD,Homo sapiens,20,,"390371, 711834",16238,fad_c,C00016,FAD
7464,1.2.3.1,FAD,Macaca fascicularis,20,,711838,16238,fad_c,C00016,FAD
7465,1.2.3.1,FAD,Oryctolagus cuniculus,20,,"390376, 390391, 390400, 390403, 390404, 390413, 711838",16238,fad_c,C00016,FAD
7466,1.2.3.1,FAD,Rattus norvegicus,20,,"390374, 390378, 712399",16238,fad_c,C00016,FAD
7467,1.2.3.1,FAD,Pisum sativum,20,,713323,16238,fad_c,C00016,FAD
7468,1.2.3.1,FAD,Mus musculus,20,,"390377, 390379, 724827",16238,fad_c,C00016,FAD
7469,1.2.3.1,FAD,Mus musculus,20,,725498,16238,fad_c,C00016,FAD
7470,1.2.3.1,iron-sulfur centre,Mus musculus,561,"two centers, FeSI and FeSII",725498,,,,
7471,1.2.3.1,molybdenum cofactor,Mus musculus,1164,i.e. MoCo,724827,71306,,,
7472,1.2.3.1,molybdenum cofactor,Mus musculus,1164,,725498,71306,,,
7473,1.2.3.1,molybdopterin,Rattus norvegicus,898,,390378,44074,,C05924,Molybdopterin
7474,1.2.3.1,molybdopterin,Mus musculus,898,,"390377, 390379",44074,,C05924,Molybdopterin
7475,1.2.3.1,molybdopterin,Bos taurus,898,,390382,44074,,C05924,Molybdopterin
7476,1.2.3.1,molybdopterin,Homo sapiens,898,,697588,44074,,C05924,Molybdopterin
7477,1.2.3.1,molybdopterin cytosine dinucleotide,Desulfovibrio desulfuricans,4585,,390375,,,,
7478,1.2.3.1,more,Oryctolagus cuniculus,2,no coenzyme Q10,390411,33206,,,
7479,1.2.3.1,more,Mamestra brassicae,2,sequence lacks a NAD+ binding site,671699,33206,,,
7480,1.2.3.1,NAD+,Arabidopsis thaliana,7,"enzyme is able to oxidize benzaldehyde without NAD+, but its activity increases by 50% when the cofactor is added. Km value 0.0581 mM",700829,,,,
7481,1.2.3.1,[2Fe-2S]-center,Mus musculus,1249,two distinct ones,724827,,,,
7482,1.2.3.3,FAD,Lactobacillus plantarum,20,reduction of FAD via a two-step single-electron transfer,390429,16238,fad_c,C00016,FAD
7483,1.2.3.3,FAD,Lactobacillus plantarum,20,"binding of FAD in a monophasic, pseudo first order process",390430,16238,fad_c,C00016,FAD
7484,1.2.3.3,FAD,Pediococcus sp.,20,,390431,16238,fad_c,C00016,FAD
7485,1.2.3.3,FAD,Lactobacillus plantarum,20,tightly bound,390437,16238,fad_c,C00016,FAD
7486,1.2.3.3,FAD,Escherichia coli,20,"important in stabilization of enzyme, irreversible removal during pressure-induced dissociation of enzyme",655195,16238,fad_c,C00016,FAD
7487,1.2.3.3,FAD,Lactobacillus plantarum,20,,"114312, 390433, 671981",16238,fad_c,C00016,FAD
7488,1.2.3.3,FAD,Lactobacillus plantarum,20,bound to V265,"654686, 672023",16238,fad_c,C00016,FAD
7489,1.2.3.3,FAD,Aerococcus viridans,20,,684189,16238,fad_c,C00016,FAD
7490,1.2.3.3,FAD,Escherichia coli,20,,684193,16238,fad_c,C00016,FAD
7491,1.2.3.3,FAD,Aerococcus viridans,20,"essential for enzyme function, optimum concentration 0.1 mM",710842,16238,fad_c,C00016,FAD
7492,1.2.3.3,FAD,Streptococcus pneumoniae,20,,"390432, 711299",16238,fad_c,C00016,FAD
7493,1.2.3.3,FAD,Lactobacillus plantarum,20,dependent on,711968,16238,fad_c,C00016,FAD
7494,1.2.3.3,FAD,Streptococcus sanguinis,20,,"390435, 712971",16238,fad_c,C00016,FAD
7495,1.2.3.3,FAD,Aerococcus sp.,20,,"685699, 723934",16238,fad_c,C00016,FAD
7496,1.2.3.3,FAD,Lactobacillus plantarum,20,,726382,16238,fad_c,C00016,FAD
7497,1.2.3.3,thiamine diphosphate,Lactobacillus plantarum,91,indirect activation by FAD that is mediated by the protein moiety,390430,45931,thmpp_c,,
7498,1.2.3.3,thiamine diphosphate,Pediococcus sp.,91,,390431,45931,thmpp_c,,
7499,1.2.3.3,thiamine diphosphate,Streptococcus pneumoniae,91,,390432,45931,thmpp_c,,
7500,1.2.3.3,thiamine diphosphate,Lactobacillus plantarum,91,tightly bound,390437,45931,thmpp_c,,
7501,1.2.3.3,thiamine diphosphate,Lactobacillus plantarum,91,,"114312, 390429, 390433, 671981, 672023",45931,thmpp_c,,
7502,1.2.3.3,thiamine diphosphate,Aerococcus viridans,91,,684189,45931,thmpp_c,,
7503,1.2.3.3,thiamine diphosphate,Aerococcus viridans,91,"PyOd binds one thiamine diphosphate per subunit in the presence of Mg2+, optimum concentration 1 mM",710842,45931,thmpp_c,,
7504,1.2.3.3,thiamine diphosphate,Lactobacillus plantarum,91,dependent on,711968,45931,thmpp_c,,
7505,1.2.3.3,thiamine diphosphate,Streptococcus sanguinis,91,,"390435, 712971",45931,thmpp_c,,
7506,1.2.3.3,thiamine diphosphate,Aerococcus sp.,91,,"685699, 723934",45931,thmpp_c,,
7507,1.2.3.4,more,Hordeum vulgare,2,"FMN, FAD, NAD+, and riboflavin at 1 mM in the presence of nanoparticles have practically no effect on native and immobilized enzymes",725764,33206,,,
7508,1.2.3.5,more,Gluconobacter oxydans,2,independent of NAD+ and NADP+,288396,33206,,,
7509,1.2.3.5,more,Tyromyces palustris,2,independent of NAD+ and NADP+,288397,33206,,,
7510,1.2.3.6,FAD,Entamoeba histolytica,20,,390438,16238,fad_c,C00016,FAD
7511,1.2.3.7,flavin,Cucumis sativus,190,metalloflavoprotein,390439,,,,
7512,1.2.3.7,flavin,Pisum sativum,190,no flavoprotein,390440,,,,
7513,1.2.3.7,flavin,Avena sativa,190,no flavoprotein,390441,,,,
7514,1.2.3.7,heme,Cucumis sativus,48,contains a heme type iron component,390439,26355,pheme_c,C00032,Heme
7515,1.2.3.8,molybdopterin,Drosophila melanogaster,898,,390406,44074,,C05924,Molybdopterin
7516,1.2.3.9,ATP,Nocardia sp.,4,together with NADPH necessary for the reduction of benzoic acid via a benzoyl-AMP intermediate,288399,15422,atp_c,C00002,ATP
7517,1.2.3.9,more,Streptomyces viridosporus,2,"no effect NADP+, NAD+, NADH and NADPH",288398,33206,,,
7518,1.2.3.9,NADPH,Nocardia sp.,5,together with ATP necessary for the reduction of benzoic acid via a benzoyl-AMP intermediate,288399,16474,nadph_c,C00005,NADPH
7519,1.2.3.13,FAD,Arthrobacter globiformis,20,"optimal activity at 10 nM, can not be replaced by NAD+, NADP+ or FMN",288040,16238,fad_c,C00016,FAD
7520,1.2.3.13,thiamine diphosphate,Arthrobacter globiformis,91,"optimal activity at 0.004 mM, absolute requirement",288040,45931,thmpp_c,,
7521,1.2.3.14,more,Arabidopsis thaliana,2,presence of all prosthetic groups confirmed by UV–vis spectroscopy,726191,33206,,,
7522,1.2.4.1,more,Ricinus communis,2,CoA and NAD+ required by pyruvate dehydrogenase complex,348924,33206,,,
7523,1.2.4.1,NAD+,Geobacillus stearothermophilus,7,,655474,,,,
7524,1.2.4.1,NAD+,Bos taurus,7,,656580,,,,
7525,1.2.4.1,NAD+,Sus scrofa,7,,656612,,,,
7526,1.2.4.1,NAD+,Arabidopsis thaliana,7,,657068,,,,
7527,1.2.4.1,NAD+,Toxoplasma gondii,7,,686469,,,,
7528,1.2.4.1,NAD+,Saccharomyces cerevisiae,7,,687812,,,,
7529,1.2.4.1,NAD+,Fundulus heteroclitus,7,,695494,,,,
7530,1.2.4.1,NAD+,Aeromonas caviae,7,,696036,,,,
7531,1.2.4.1,NAD+,Ricinus communis,7,,700800,,,,
7532,1.2.4.1,NAD+,Homo sapiens,7,,"685160, 710839",,,,
7533,1.2.4.1,NAD+,Mus musculus,7,,"695486, 710839",,,,
7534,1.2.4.1,NAD+,Escherichia coli,7,,"654647, 654734, 654741, 685585, 711033",,,,
7535,1.2.4.1,NAD+,Zymomonas mobilis,7,,"663808, 711542",,,,
7536,1.2.4.1,NAD+,Homo sapiens,7,,"684365, 686772, 697756, 698954, 699383, 700076, 700236, 712786",,,,
7537,1.2.4.1,NAD+,Plasmodium yoelii,7,,713056,,,,
7538,1.2.4.1,NAD+,Rattus norvegicus,7,,"654462, 655234, 710828, 712006, 712851, 713120",,,,
7539,1.2.4.1,thiamine diphosphate,Pigeon,91,two binding sites,348912,45931,thmpp_c,,
7540,1.2.4.1,thiamine diphosphate,Salmonella enterica subsp. enterica serovar Typhimurium,91,,348948,45931,thmpp_c,,
7541,1.2.4.1,thiamine diphosphate,Hansenula sp.,91,,348949,45931,thmpp_c,,
7542,1.2.4.1,thiamine diphosphate,Pigeon,91,,348950,45931,thmpp_c,,
7543,1.2.4.1,thiamine diphosphate,Ascaris lumbricoides,91,,348968,45931,thmpp_c,,
7544,1.2.4.1,thiamine diphosphate,Rhodospirillum rubrum,91,,348971,45931,thmpp_c,,
7545,1.2.4.1,thiamine diphosphate,Brassica oleracea,91,,"348951, 348969, 348970, 348973",45931,thmpp_c,,
7546,1.2.4.1,thiamine diphosphate,Azotobacter vinelandii,91,,348976,45931,thmpp_c,,
7547,1.2.4.1,thiamine diphosphate,Sus scrofa,91,,"348974, 348976",45931,thmpp_c,,
7548,1.2.4.1,thiamine diphosphate,Saccharomyces carlsbergensis,91,,348977,45931,thmpp_c,,
7549,1.2.4.1,thiamine diphosphate,Hansenula miso,91,,348978,45931,thmpp_c,,
7550,1.2.4.1,thiamine diphosphate,Neurospora crassa,91,,"348954, 348980",45931,thmpp_c,,
7551,1.2.4.1,thiamine diphosphate,Escherichia coli,91,"dependent on, 2 bound in the V-conformation in clefts between the 2 subunits, completely buried in the structure, binding structure",654647,45931,thmpp_c,,
7552,1.2.4.1,thiamine diphosphate,Escherichia coli,91,"dependent on, binding structure and determinants, V conformation, K392 is important",654741,45931,thmpp_c,,
7553,1.2.4.1,thiamine diphosphate,Geobacillus stearothermophilus,91,"dependent on, binding site",655474,45931,thmpp_c,,
7554,1.2.4.1,thiamine diphosphate,Beta vulgaris,91,,657000,45931,thmpp_c,,
7555,1.2.4.1,thiamine diphosphate,Arabidopsis thaliana,91,,657068,45931,thmpp_c,,
7556,1.2.4.1,thiamine diphosphate,Homo sapiens,91,KD value 0.00047 mM,672086,45931,thmpp_c,,
7557,1.2.4.1,thiamine diphosphate,Bos taurus,91,Km value 0.0034 mM for overall reaction,672469,45931,thmpp_c,,
7558,1.2.4.1,thiamine diphosphate,Geobacillus stearothermophilus,91,dependent,675426,45931,thmpp_c,,
7559,1.2.4.1,thiamine diphosphate,Homo sapiens,91,dependent,685160,45931,thmpp_c,,
7560,1.2.4.1,thiamine diphosphate,Toxoplasma gondii,91,,686469,45931,thmpp_c,,
7561,1.2.4.1,thiamine diphosphate,Saccharomyces cerevisiae,91,,687812,45931,thmpp_c,,
7562,1.2.4.1,thiamine diphosphate,Escherichia coli,91,dependent,"687613, 689791",45931,thmpp_c,,
7563,1.2.4.1,thiamine diphosphate,Enterobacter cloacae,91,,690077,45931,thmpp_c,,
7564,1.2.4.1,thiamine diphosphate,Homo sapiens,91,,710839,45931,thmpp_c,,
7565,1.2.4.1,thiamine diphosphate,Mus musculus,91,,710839,45931,thmpp_c,,
7566,1.2.4.1,thiamine diphosphate,Escherichia coli,91,,"348976, 348981, 654734, 671044, 685585, 687226, 711033",45931,thmpp_c,,
7567,1.2.4.1,thiamine diphosphate,Homo sapiens,91,,"684365, 686772, 687353, 687748, 690088, 712786",45931,thmpp_c,,
7568,1.2.4.1,thiamine diphosphate,Rattus norvegicus,91,,"654462, 655234, 710828, 712006, 712851, 713120",45931,thmpp_c,,
7569,1.2.4.1,thiamine diphosphate,Escherichia coli,91,dependent on,"725205, 725521",45931,thmpp_c,,
7570,1.2.4.2,3-acetylpyridine adenine dinucleotide,Corynebacterium glutamicum,904,3-acetylpyridine adenine dinucleotide can be used instead of NAD+ to avoid concomitant oxidase activity that would degrade NADH produced by the ODH reaction,687856,,,,
7571,1.2.4.2,lipoic acid,Homo sapiens,2025,leads to a stabilization of cognitive functions in Alzheimer's disease patients,676088,30314,lipoate_c,C00725,Lipoate
7572,1.2.4.2,lipoic acid,Rattus norvegicus,2025,increases KGDHC activity in aged rates,676088,30314,lipoate_c,C00725,Lipoate
7573,1.2.4.2,more,Escherichia coli,2,"lipoyl moiety, LipS2, is bound in amide linkage to the epsilon amino group of a lysine residue",349004,33206,,,
7574,1.2.4.2,more,Komagataeibacter xylinus,2,the complex contains 12.1 mol FAD per mol of enzyme complex; the complex contains 12 lipoyl groups,349019,33206,,,
7575,1.2.4.2,more,Sus scrofa,2,2-oxoglutarate dehydrogenase complex contains FAD; 2-oxoglutarate dehydrogenase complex contains protein-bound lipoic acid,349026,33206,,,
7576,1.2.4.2,more,Homo sapiens,2,"EC 1.8.1.4, dihydrolipoyl dehydrogenase component of the 2-oxoglutarate dehydrogenase complex is a flavin protein; EC 2.3.1.61, dihydrolipoamide succinyltransferase component of the 2-oxoglutarate dehydrogenase enzyme complex contains a lipoate moiety that is covalently bound to Lys110 through an epsilon-amide linkage. The thiamine diphosphate reaction adduct then reductively acylates the lipoyl moiety of EC 2.3.1.61",349038,33206,,,
7577,1.2.4.2,NAD+,Azotobacter vinelandii,7,,654557,,,,
7578,1.2.4.2,NAD+,Escherichia coli,7,,654557,,,,
7579,1.2.4.2,NAD+,Geobacillus stearothermophilus,7,,654557,,,,
7580,1.2.4.2,NAD+,Pseudomonas putida,7,,654557,,,,
7581,1.2.4.2,NAD+,Salmonella enterica subsp. enterica serovar Typhimurium,7,,656572,,,,
7582,1.2.4.2,NAD+,Bos taurus,7,,656580,,,,
7583,1.2.4.2,NAD+,Sus scrofa,7,,"656591, 656595",,,,
7584,1.2.4.2,NAD+,Mus musculus,7,,656596,,,,
7585,1.2.4.2,NAD+,Plasmodium falciparum,7,,656835,,,,
7586,1.2.4.2,NAD+,Corynebacterium glutamicum,7,,687856,,,,
7587,1.2.4.2,NAD+,Pseudomonas fluorescens,7,,698620,,,,
7588,1.2.4.2,NAD+,Homo sapiens,7,,"654854, 656174, 656265, 656591, 699659",,,,
7589,1.2.4.2,NAD+,Cavia porcellus,7,,"656595, 699660",,,,
