,Commentary,Compound,EC_number,KEGG_ID,KI_Value,LigandID,LigandName,Literature,Mode,Organism,Source,bigg.metabolite,chebiID,bigg.reaction,bigg.subsystem.reaction,bigg.subsystem.metabolite,$| log(\Gamma) |$
5110,competitive versus TAMRA peptide,UDP-N-acetyl-alpha-D-glucosamine,2.3.1.129,C00043,,383,UDP-N-acetylglucosamine,720069,-,Escherichia coli,BRENDA,uacgam,CHEBI:16264,uagaat,Lipopolysaccharide Biosynthesis / Recycling,Cell Envelope Biosynthesis,
5111,competitive versus TAMRA peptide,UDP-N-acetyl-alpha-D-glucosamine,2.3.1.129,C00043,,383,UDP-N-acetylglucosamine,720069,-,Escherichia coli,BRENDA,uacgam,CHEBI:16264,uagaat,Lipopolysaccharide Biosynthesis / Recycling,Lipopolysaccharide Biosynthesis / Recycling,
5112,acetyltransferase activity inhibited by its reaction product,N-Acetyl-alpha-D-glucosamine 1-phosphate,2.3.1.157,C04501,,31976,N-acetylglucosamine-1-phosphate,288685,-,Escherichia coli,BRENDA,acgam1p,CHEBI:16446,g1pact,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis,4.74
5113,"1 mM, relative enzyme activity 2%",UDP-N-acetylmuramate,2.3.1.157,C01050,,49468,UDP-MurNAc,288685,-,Escherichia coli,BRENDA,uamr,CHEBI:70765,g1pact,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis,4.74
5114,"1 mM, relative enzyme activity 2%",UDP-N-acetylmuramate,2.3.1.157,C01050,,49468,UDP-MurNAc,288685,-,Escherichia coli,BRENDA,uamr,CHEBI:70765,g1pact,Cell Envelope Biosynthesis,Murein Recycling,4.74
5115,,Cinnamic acid,2.3.1.180,C10438,,864,Cinnamic acid,719087,-,Escherichia coli,BRENDA,cinnm,CHEBI:27386,kas15,Membrane Lipid Metabolism,Alternate Carbon Metabolism,
5116,inhibition is overcome by the addition of excess (3R)-3-hydroxymyristoyl-[acyl-carrier protein],Calcium cation,2.3.1.191,C00076,,15,Ca2+,696264,-,Escherichia coli,BRENDA,ca2,CHEBI:29108,u23gaat,Lipopolysaccharide Biosynthesis / Recycling,Biomass and maintenance functions,
5117,inhibition is overcome by the addition of excess (3R)-3-hydroxymyristoyl-[acyl-carrier protein],Calcium cation,2.3.1.191,C00076,,15,Ca2+,696264,-,Escherichia coli,BRENDA,ca2,CHEBI:29108,u23gaat,Lipopolysaccharide Biosynthesis / Recycling,Inorganic Ion Transport and Metabolism,
5118,,Magnesium cation,2.3.1.191,C00305,,6,Mg2+,696264,-,Escherichia coli,BRENDA,mg2,CHEBI:18420,u23gaat,Lipopolysaccharide Biosynthesis / Recycling,Biomass and maintenance functions,
5119,,Magnesium cation,2.3.1.191,C00305,,6,Mg2+,696264,-,Escherichia coli,BRENDA,mg2,CHEBI:18420,u23gaat,Lipopolysaccharide Biosynthesis / Recycling,Inorganic Ion Transport and Metabolism,
5120,functions as acyl donor at low concentration with inhibition of acylation at higher concentrations,Decanoyl-CoA,2.3.1.241,C05274,,541,decanoyl-CoA,726949,-,Escherichia coli,BRENDA,dcacoa,CHEBI:28493,edtxs1,Lipopolysaccharide Biosynthesis / Recycling,Membrane Lipid Metabolism,
5121,functions as acyl donor at low concentration with inhibition of acylation at higher concentrations,Decanoyl-CoA,2.3.1.241,C05274,,541,decanoyl-CoA,726949,-,Escherichia coli,BRENDA,dcacoa,CHEBI:28493,edtxs1,Lipopolysaccharide Biosynthesis / Recycling,Cell Envelope Biosynthesis,
5122,"i.e. myristoyl-CoA, functions as acyl donor at low concentration with inhibition of acylation at higher concentrations",Tetradecanoyl-CoA,2.3.1.241,C02593,,1053,tetradecanoyl-CoA,726949,-,Escherichia coli,BRENDA,tdcoa,CHEBI:15532,edtxs1,Lipopolysaccharide Biosynthesis / Recycling,Membrane Lipid Metabolism,
5123,"i.e. myristoyl-CoA, functions as acyl donor at low concentration with inhibition of acylation at higher concentrations",Tetradecanoyl-CoA,2.3.1.241,C02593,,1053,tetradecanoyl-CoA,726949,-,Escherichia coli,BRENDA,tdcoa,CHEBI:15532,edtxs1,Lipopolysaccharide Biosynthesis / Recycling,Cell Envelope Biosynthesis,
5124,; competitive,Oxalate,2.3.3.9,C00209,,185,oxalate,706621,-,Escherichia coli,BRENDA,oxa,CHEBI:16995,mals,Anaplerotic Reactions,Alternate Carbon Metabolism,7.12
5125,,Pyruvate,2.3.3.9,C00022,,31,pyruvate,660456,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,"Transport, Inner Membrane",7.12
5126,,Pyruvate,2.3.3.9,C00022,,31,pyruvate,660456,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,"Valine, Leucine, and Isoleucine Metabolism",7.12
5127,,Pyruvate,2.3.3.9,C00022,,31,pyruvate,660456,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Alternate Carbon Metabolism,7.12
5128,,Pyruvate,2.3.3.9,C00022,,31,pyruvate,660456,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Cofactor and Prosthetic Group Biosynthesis,7.12
5129,,Pyruvate,2.3.3.9,C00022,,31,pyruvate,660456,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Alanine and Aspartate Metabolism,7.12
5130,,Pyruvate,2.3.3.9,C00022,,31,pyruvate,660456,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",7.12
5131,,Pyruvate,2.3.3.9,C00022,,31,pyruvate,660456,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Cysteine Metabolism,7.12
5132,,Pyruvate,2.3.3.9,C00022,,31,pyruvate,660456,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Methionine Metabolism,7.12
5133,,Pyruvate,2.3.3.9,C00022,,31,pyruvate,660456,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Threonine and Lysine Metabolism,7.12
5134,,Pyruvate,2.3.3.9,C00022,,31,pyruvate,660456,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Pentose Phosphate Pathway,7.12
5135,,Pyruvate,2.3.3.9,C00022,,31,pyruvate,660456,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Oxidative Phosphorylation,7.12
5136,,Pyruvate,2.3.3.9,C00022,,31,pyruvate,660456,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Pyruvate Metabolism,7.12
5137,,Pyruvate,2.3.3.9,C00022,,31,pyruvate,660456,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Anaplerotic Reactions,7.12
5138,,Pyruvate,2.3.3.9,C00022,,31,pyruvate,660456,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Glycolysis/Gluconeogenesis,7.12
5139,,Pyruvate,2.3.3.9,C00022,,31,pyruvate,660456,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Glycine and Serine Metabolism,7.12
5140,; competitive,Pyruvate,2.3.3.9,C00022,,31,pyruvate,706621,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,"Transport, Inner Membrane",7.12
5141,; competitive,Pyruvate,2.3.3.9,C00022,,31,pyruvate,706621,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,"Valine, Leucine, and Isoleucine Metabolism",7.12
5142,; competitive,Pyruvate,2.3.3.9,C00022,,31,pyruvate,706621,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Alternate Carbon Metabolism,7.12
5143,; competitive,Pyruvate,2.3.3.9,C00022,,31,pyruvate,706621,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Cofactor and Prosthetic Group Biosynthesis,7.12
5144,; competitive,Pyruvate,2.3.3.9,C00022,,31,pyruvate,706621,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Alanine and Aspartate Metabolism,7.12
5145,; competitive,Pyruvate,2.3.3.9,C00022,,31,pyruvate,706621,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",7.12
5146,; competitive,Pyruvate,2.3.3.9,C00022,,31,pyruvate,706621,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Cysteine Metabolism,7.12
5147,; competitive,Pyruvate,2.3.3.9,C00022,,31,pyruvate,706621,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Methionine Metabolism,7.12
5148,; competitive,Pyruvate,2.3.3.9,C00022,,31,pyruvate,706621,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Threonine and Lysine Metabolism,7.12
5149,; competitive,Pyruvate,2.3.3.9,C00022,,31,pyruvate,706621,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Pentose Phosphate Pathway,7.12
5150,; competitive,Pyruvate,2.3.3.9,C00022,,31,pyruvate,706621,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Oxidative Phosphorylation,7.12
5151,; competitive,Pyruvate,2.3.3.9,C00022,,31,pyruvate,706621,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Pyruvate Metabolism,7.12
5152,; competitive,Pyruvate,2.3.3.9,C00022,,31,pyruvate,706621,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Anaplerotic Reactions,7.12
5153,; competitive,Pyruvate,2.3.3.9,C00022,,31,pyruvate,706621,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Glycolysis/Gluconeogenesis,7.12
5154,; competitive,Pyruvate,2.3.3.9,C00022,,31,pyruvate,706621,-,Escherichia coli,BRENDA,pyr,CHEBI:32816,mals,Anaplerotic Reactions,Glycine and Serine Metabolism,7.12
5155,,2-Oxoglutarate,2.3.3.16,C00026,,34,2-oxoglutarate,488040,-,Escherichia coli,BRENDA,akg,CHEBI:30915,,,Arginine and Proline Metabolism,
5156,,2-Oxoglutarate,2.3.3.16,C00026,,34,2-oxoglutarate,488040,-,Escherichia coli,BRENDA,akg,CHEBI:30915,,,Citric Acid Cycle,
5157,,2-Oxoglutarate,2.3.3.16,C00026,,34,2-oxoglutarate,488040,-,Escherichia coli,BRENDA,akg,CHEBI:30915,,,"Transport, Inner Membrane",
5158,,2-Oxoglutarate,2.3.3.16,C00026,,34,2-oxoglutarate,488040,-,Escherichia coli,BRENDA,akg,CHEBI:30915,,,Alanine and Aspartate Metabolism,
5159,,2-Oxoglutarate,2.3.3.16,C00026,,34,2-oxoglutarate,488040,-,Escherichia coli,BRENDA,akg,CHEBI:30915,,,Glutamate Metabolism,
5160,,2-Oxoglutarate,2.3.3.16,C00026,,34,2-oxoglutarate,488040,-,Escherichia coli,BRENDA,akg,CHEBI:30915,,,Histidine Metabolism,
5161,,2-Oxoglutarate,2.3.3.16,C00026,,34,2-oxoglutarate,488040,-,Escherichia coli,BRENDA,akg,CHEBI:30915,,,"Valine, Leucine, and Isoleucine Metabolism",
5162,,2-Oxoglutarate,2.3.3.16,C00026,,34,2-oxoglutarate,488040,-,Escherichia coli,BRENDA,akg,CHEBI:30915,,,Cofactor and Prosthetic Group Biosynthesis,
5163,,2-Oxoglutarate,2.3.3.16,C00026,,34,2-oxoglutarate,488040,-,Escherichia coli,BRENDA,akg,CHEBI:30915,,,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",
5164,,2-Oxoglutarate,2.3.3.16,C00026,,34,2-oxoglutarate,488040,-,Escherichia coli,BRENDA,akg,CHEBI:30915,,,Glycine and Serine Metabolism,
5165,,2-Oxoglutarate,2.3.3.16,C00026,,34,2-oxoglutarate,488040,-,Escherichia coli,BRENDA,akg,CHEBI:30915,,,Threonine and Lysine Metabolism,
5166,,2-Oxoglutarate,2.3.3.16,C00026,,34,2-oxoglutarate,488040,-,Escherichia coli,BRENDA,akg,CHEBI:30915,,,Alternate Carbon Metabolism,
5167,,2-Oxoglutarate,2.3.3.16,C00026,,34,2-oxoglutarate,488040,-,Escherichia coli,BRENDA,akg,CHEBI:30915,,,Cell Envelope Biosynthesis,
5168,,2-Oxoglutarate,2.3.3.16,C00026,,34,2-oxoglutarate,488040,-,Escherichia coli,BRENDA,akg,CHEBI:30915,,,Lipopolysaccharide Biosynthesis / Recycling,
5169,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Biomass and maintenance functions,
5170,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Alternate Carbon Metabolism,
5171,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Arginine and Proline Metabolism,
5172,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Pyruvate Metabolism,
5173,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Citric Acid Cycle,
5174,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Glycerophospholipid Metabolism,
5175,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Cofactor and Prosthetic Group Biosynthesis,
5176,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Threonine and Lysine Metabolism,
5177,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Unassigned,
5178,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Nucleotide Salvage Pathway,
5179,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Cell Envelope Biosynthesis,
5180,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Glycolysis/Gluconeogenesis,
5181,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Folate Metabolism,
5182,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Glyoxylate Metabolism,
5183,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Membrane Lipid Metabolism,
5184,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Histidine Metabolism,
5185,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Purine and Pyrimidine Biosynthesis,
5186,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,"Valine, Leucine, and Isoleucine Metabolism",
5187,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Methylglyoxal Metabolism,
5188,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Anaplerotic Reactions,
5189,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Oxidative Phosphorylation,
5190,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Nitrogen Metabolism,
5191,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Glycine and Serine Metabolism,
5192,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",
5193,allosteric,NADH,2.3.3.16,C00004,,8,2 NADH,"488040, 488069",-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Lipopolysaccharide Biosynthesis / Recycling,
5194,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Biomass and maintenance functions,
5195,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Alternate Carbon Metabolism,
5196,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Arginine and Proline Metabolism,
5197,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Pyruvate Metabolism,
5198,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Citric Acid Cycle,
5199,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Glycerophospholipid Metabolism,
5200,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Cofactor and Prosthetic Group Biosynthesis,
5201,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Threonine and Lysine Metabolism,
5202,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Unassigned,
5203,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Nucleotide Salvage Pathway,
5204,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Cell Envelope Biosynthesis,
5205,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Glycolysis/Gluconeogenesis,
5206,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Folate Metabolism,
5207,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Glyoxylate Metabolism,
5208,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Membrane Lipid Metabolism,
5209,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Histidine Metabolism,
5210,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Purine and Pyrimidine Biosynthesis,
5211,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,"Valine, Leucine, and Isoleucine Metabolism",
5212,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Methylglyoxal Metabolism,
5213,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Anaplerotic Reactions,
5214,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Oxidative Phosphorylation,
5215,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Nitrogen Metabolism,
5216,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Glycine and Serine Metabolism,
5217,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",
5218,"allosteric; CS II, strong and specific allosteric inhibition",NADH,2.3.3.16,C00004,,8,2 NADH,488085,-,Escherichia coli,BRENDA,nadh,CHEBI:16908,,,Lipopolysaccharide Biosynthesis / Recycling,
5219,,Oxaloacetate,2.3.3.16,C00036,,57,oxaloacetate,659254,-,Escherichia coli,BRENDA,oaa,CHEBI:30744,,,Alanine and Aspartate Metabolism,
5220,,Oxaloacetate,2.3.3.16,C00036,,57,oxaloacetate,659254,-,Escherichia coli,BRENDA,oaa,CHEBI:30744,,,Citric Acid Cycle,
5221,,Oxaloacetate,2.3.3.16,C00036,,57,oxaloacetate,659254,-,Escherichia coli,BRENDA,oaa,CHEBI:30744,,,Alternate Carbon Metabolism,
5222,,Oxaloacetate,2.3.3.16,C00036,,57,oxaloacetate,659254,-,Escherichia coli,BRENDA,oaa,CHEBI:30744,,,Pyruvate Metabolism,
5223,,Oxaloacetate,2.3.3.16,C00036,,57,oxaloacetate,659254,-,Escherichia coli,BRENDA,oaa,CHEBI:30744,,,Anaplerotic Reactions,
5224,competitive inhibition,ADP-glucose,2.4.1.1,C00498,,1112,ADPglucose,488238,-,Escherichia coli,BRENDA,adpglc,CHEBI:15751,glcp2,Glycolysis/Gluconeogenesis,Glycolysis/Gluconeogenesis,
5225,strong inhibition,,2.4.1.1,,,75,Ag+,488238,-,Escherichia coli,BRENDA,ag,CHEBI:49468,glcp2,Glycolysis/Gluconeogenesis,Inorganic Ion Transport and Metabolism,
5226,,Arsenic acid,2.4.1.1,C01478,,255,arsenate,488294,-,Escherichia coli,BRENDA,aso4,CHEBI:18231,glcp2,Glycolysis/Gluconeogenesis,Inorganic Ion Transport and Metabolism,
5227,weak,Calcium cation,2.4.1.1,C00076,,15,Ca2+,488238,-,Escherichia coli,BRENDA,ca2,CHEBI:29108,glcp2,Glycolysis/Gluconeogenesis,Biomass and maintenance functions,
5228,weak,Calcium cation,2.4.1.1,C00076,,15,Ca2+,488238,-,Escherichia coli,BRENDA,ca2,CHEBI:29108,glcp2,Glycolysis/Gluconeogenesis,Inorganic Ion Transport and Metabolism,
5229,,Hydrogen cyanide,2.4.1.1,C01326,,159,CN-,488238,-,Escherichia coli,BRENDA,cyan,CHEBI:18407,glcp2,Glycolysis/Gluconeogenesis,Unassigned,
5230,,Hydrogen cyanide,2.4.1.1,C01326,,159,CN-,488238,-,Escherichia coli,BRENDA,cyan,CHEBI:18407,glcp2,Glycolysis/Gluconeogenesis,Cysteine Metabolism,
5231,"1 mM, strong inhibition",,2.4.1.1,,,19,Cu2+,488238,-,Escherichia coli,BRENDA,cu2,CHEBI:29036,glcp2,Glycolysis/Gluconeogenesis,Biomass and maintenance functions,
5232,"1 mM, strong inhibition",,2.4.1.1,,,19,Cu2+,488238,-,Escherichia coli,BRENDA,cu2,CHEBI:29036,glcp2,Glycolysis/Gluconeogenesis,Cofactor and Prosthetic Group Biosynthesis,
5233,"1 mM, strong inhibition",,2.4.1.1,,,19,Cu2+,488238,-,Escherichia coli,BRENDA,cu2,CHEBI:29036,glcp2,Glycolysis/Gluconeogenesis,Inorganic Ion Transport and Metabolism,
5234,non-competitive,D-Glucose,2.4.1.1,C00031,,35,D-glucose,488238,-,Escherichia coli,BRENDA,glc__d,CHEBI:4167,glcp2,Glycolysis/Gluconeogenesis,Alternate Carbon Metabolism,
5235,non-competitive,D-Glucose,2.4.1.1,C00031,,35,D-glucose,488238,-,Escherichia coli,BRENDA,glc__d,CHEBI:4167,glcp2,Glycolysis/Gluconeogenesis,Glycolysis/Gluconeogenesis,
5236,non-competitive,D-Glucose,2.4.1.1,C00031,,35,D-glucose,488238,-,Escherichia coli,BRENDA,glc__d,CHEBI:4167,glcp2,Glycolysis/Gluconeogenesis,"Transport, Inner Membrane",
5237,weak inhibition,Fe2+,2.4.1.1,C14818,,25,Fe2+,488238,-,Escherichia coli,BRENDA,fe2,CHEBI:29033,glcp2,Glycolysis/Gluconeogenesis,Biomass and maintenance functions,
5238,weak inhibition,Fe2+,2.4.1.1,C14818,,25,Fe2+,488238,-,Escherichia coli,BRENDA,fe2,CHEBI:29033,glcp2,Glycolysis/Gluconeogenesis,Inorganic Ion Transport and Metabolism,
